teff logg FUV NUV U u B g G3_BP V G3 r R i G3_RP I z J H Ks W1 W2 W3 H1 H2 H3 H4
14000.0 8.25 1334030336.0 612251008.0 241024256.0 233749632.0 189581968.0 170798368.0 133650216.0 120183224.0 79825120.0 79844152.0 59077516.0 43195308.0 38173308.0 26695252.0 23460486.0 7863020.0 2779372.5 1006129.9375 185097.8125 54394.7890625 1541.5904541015625 893061832.0575904 1034943989.2872243 1310667736.9726171 1373344738.9322946
14000.0 8.5 1313510912.0 628206528.0 251534432.0 243995616.0 189577680.0 170762480.0 134666608.0 121403408.0 80619456.0 80860816.0 59971744.0 44025600.0 38832212.0 27218146.0 23923994.0 7968138.0 2824294.5 1020468.875 187199.78125 54798.3125 1537.19140625 836357102.6815177 969600232.64273 1270344590.777593 1365266789.1227834
14000.0 8.75 1254839424.0 646313344.0 265173456.0 257241584.0 191666432.0 172237888.0 136793536.0 123319224.0 81997504.0 82345616.0 61207704.0 45100132.0 39711100.0 27892730.0 24521948.0 8107096.0 2881524.0 1038366.5625 189999.984375 55381.88671875 1536.305908203125 766447922.7063371 887990655.7651848 1194443581.111691 1315608320.056758
14000.0 9.0 1144262656.0 669439488.0 281068640.0 272663808.0 195469248.0 175052704.0 139880208.0 125957728.0 83857032.0 84210872.0 62696088.0 46335308.0 40729236.0 28661114.0 25200018.0 8265618.5 2946435.5 1058793.5 193407.3125 56203.12890625 1546.6441650390625 682038458.8389995 788775802.9684763 1071666284.6762528 1206280652.0057235
14000.0 9.25 1015743424.0 692468544.0 296423360.0 287573152.0 199336576.0 177781040.0 142852384.0 128412440.0 85626280.0 85954768.0 64086740.0 47496772.0 41681348.0 29389708.0 25843906.0 8414031.0 3009417.75 1078193.5 196731.25 57005.8671875 1557.0194091796875 601822104.6145597 694369587.5164956 936527649.2532972 1071130868.7485402
14000.0 9.5 933222720.0 707239104.0 308146752.0 298980224.0 201577872.0 179021712.0 144597616.0 129774920.0 86705136.0 87003512.0 64987508.0 48327516.0 42340736.0 29930312.0 26327034.0 8517919.0 3058677.25 1093008.25 199302.34375 57563.484375 1558.9130859375 548617438.746674 632106399.086579 850563390.8372977 981732692.9167856
14250.0 6.5 1281053056.0 550419328.0 224419200.0 217627136.0 211466704.0 182370112.0 137994256.0 117493656.0 80881472.0 78725304.0 57775196.0 41550248.0 37317952.0 25864358.0 22778328.0 7746696.0 2712751.5 980032.6875 182082.734375 53828.8515625 1549.6641845703125 1192515845.0836687 1345140072.3234346 1351031066.6541326 1255737229.8276088
14250.0 6.75 1310025472.0 561942848.0 226545312.0 219604736.0 209602480.0 181978688.0 138050288.0 118327464.0 81059824.0 79136280.0 58107024.0 41840068.0 37500224.0 25991654.0 22872798.0 7774375.5 2721121.5 983952.375 182699.859375 54077.90625 1561.891845703125 1181950667.5926337 1340781470.6574118 1376010876.5650218 1288144391.909174
14250.0 7.0 1340075136.0 574521152.0 229089552.0 222022192.0 207573984.0 181456000.0 138079280.0 119203184.0 81232712.0 79559864.0 58451200.0 42144644.0 37691952.0 26131770.0 22981442.0 7802088.5 2730668.75 988194.125 183292.765625 54280.375 1569.791748046875 1167758825.778813 1331392649.6048818 1400160459.42283 1322972891.4012978
14250.0 7.25 1370878720.0 588253120.0 232018528.0 224835968.0 205390016.0 180779584.0 138072880.0 120109848.0 81397280.0 79996264.0 58810000.0 42468492.0 37894740.0 26285662.0 23103286.0 7829762.5 2741196.75 992687.8125 183906.640625 54446.53515625 1573.4080810546875 1149309681.6914122 1316154333.5820177 1422724912.297058 1360209719.7424316
14250.0 7.5 1401729280.0 603218432.0 235404464.0 228105408.0 203067024.0 179929008.0 138023744.0 121031888.0 81550016.0 80438064.0 59180460.0 42813676.0 38111200.0 26458934.0 23244498.0 7858891.5 2753279.0 997467.5 184529.984375 54584.20703125 1573.8277587890625 1125747825.165047 1294053145.8155572 1442430409.1950862 1399490632.1368341
14250.0 7.75 1430877056.0 619272832.0 239454656.0 232032352.0 200657904.0 178897152.0 137937936.0 121938568.0 81693616.0 80882304.0 59564320.0 43184896.0 38347620.0 26657826.0 23412254.0 7890577.0 2768485.75 1002843.8125 185217.25 54703.84765625 1570.9498291015625 1096177835.8474517 1263995783.0700803 1457147801.9769938 1439258579.9695728
14250.0 8.0 1455043584.0 636070016.0 244591504.0 237036480.0 198328016.0 177735024.0 137876240.0 122814760.0 81864888.0 81361312.0 59992708.0 43611588.0 38633104.0 26903888.0 23626032.0 7931191.5 2789139.75 1009803.8125 186098.578125 54828.421875 1564.323486328125 1059568424.9118994 1224735782.059668 1463521795.3124244 1476141446.3154163
14250.0 8.25 1468520320.0 653006272.0 251586144.0 243863552.0 196501568.0 176666688.0 138022288.0 123694336.0 82170008.0 81966200.0 60544804.0 44159276.0 39031252.0 27240504.0 23924180.0 7992577.0 2818801.0 1019382.125 187417.875 55045.60546875 1557.730224609375 1014539304.942107 1174623830.317209 1456397696.112783 1503933545.3569374
14250.0 8.5 1461906176.0 669829248.0 261320640.0 253361024.0 195932336.0 176242448.0 138754976.0 124777032.0 82809184.0 82852040.0 61338288.0 44915796.0 39620380.0 27718412.0 24348304.0 8086106.5 2860076.0 1032525.75 189339.53125 55418.67578125 1554.1527099609375 959185760.4770344 1111421028.1580656 1427889059.0236125 1511910658.194783
14250.0 8.75 1422371712.0 687832320.0 274199360.0 265878720.0 197317584.0 177143920.0 140490816.0 126426296.0 83982480.0 84169280.0 62457428.0 45914808.0 40428852.0 28348966.0 24907986.0 8214009.0 2913828.5 1049208.875 191929.1875 55956.71875 1553.162841796875 890894863.4583873 1032128748.6994752 1367454264.070597 1485170017.9937966
14250.0 9.0 1332821248.0 710133440.0 290004160.0 281211616.0 200800224.0 179659168.0 143396640.0 128916048.0 85753072.0 85967176.0 63906116.0 47131696.0 41428180.0 29107234.0 25577624.0 8369492.0 2977513.75 1069200.875 195175.578125 56685.69140625 1557.66748046875 807529632.3328222 934351762.0732425 1261431590.3245013 1402239989.4315858
14250.0 9.25 1192312320.0 737021568.0 306966656.0 297658240.0 205352016.0 182958720.0 146850704.0 131787016.0 87788160.0 87965920.0 65479220.0 48422548.0 42488844.0 29908310.0 26283014.0 8533271.0 3045269.5 1090075.25 198746.6875 57573.16015625 1571.31787109375 713856468.8228668 824024905.6524379 1110593856.303 1257994694.7171843
14250.0 9.5 1081471872.0 756976960.0 321020768.0 311304384.0 208668096.0 185078080.0 149324960.0 133754768.0 89269016.0 89399112.0 66654456.0 49445712.0 43313300.0 30558946.0 26859768.0 8661382.0 3102335.25 1107393.0 201755.65625 58274.2890625 1578.3203125 644123506.2778821 742133881.0680507 994620747.3020355 1139746451.7000058
14500.0 6.5 1387578368.0 587943808.0 236026096.0 228784960.0 218685184.0 188149792.0 142371152.0 120773320.0 83242352.0 80843408.0 59273528.0 42566168.0 38236856.0 26460612.0 23293252.0 7891101.0 2758578.5 995404.375 184735.40625 54569.0234375 1567.64306640625 1313915186.0242114 1477322674.071021 1467461435.1607158 1357586658.9122581
14500.0 6.75 1418914688.0 599856000.0 238202176.0 230806048.0 216841152.0 187786704.0 142445744.0 121624112.0 83429704.0 81262912.0 59610012.0 42858068.0 38421048.0 26588926.0 23388200.0 7919030.5 2766967.25 999315.6875 185350.0625 54815.578125 1579.648193359375 1304553876.549066 1475458279.2053978 1495364117.5312946 1392045279.5807958
14500.0 7.0 1451589248.0 612821824.0 240786496.0 233258912.0 214836944.0 187299120.0 142496416.0 122519712.0 83613232.0 81696064.0 59959396.0 43164280.0 38614592.0 26729576.0 23497020.0 7947009.5 2776460.0 1003526.4375 185941.390625 55020.62109375 1587.8466796875 1291614563.5593262 1468595734.6627595 1522796074.1130822 1429142025.029436
14500.0 7.25 1485499520.0 627043584.0 243766752.0 236118224.0 212684864.0 186670800.0 142521056.0 123457736.0 83793840.0 82147504.0 60327668.0 43493496.0 38821340.0 26885090.0 23619718.0 7974777.0 2786955.5 1007997.6875 186550.359375 55186.3125 1591.5281982421875 1274374856.7995806 1455829320.1179163 1549123427.9494362 1469147266.9655204
14500.0 7.5 1520055936.0 642607104.0 247206048.0 239434752.0 210394512.0 185877408.0 142509072.0 124422432.0 83966456.0 82608576.0 60710316.0 43845160.0 39042572.0 27060160.0 23761768.0 8004171.5 2798847.0 1012734.125 187165.671875 55321.8359375 1591.91357421875 1251921438.1416075 1436035671.5328305 1573153300.470344 1511882337.926202
14500.0 7.75 1553858176.0 659383552.0 251247568.0 243348032.0 208013888.0 184910336.0 142462544.0 125385368.0 84129480.0 83072008.0 61104108.0 44219540.0 39279548.0 27257460.0 23926856.0 8034867.5 2813448.75 1017896.25 187824.078125 55436.20703125 1589.1473388671875 1223433373.7936594 1408191933.4809988 1593043604.3708193 1556179828.6875954
14500.0 8.0 1584266368.0 677123776.0 256180496.0 248146368.0 205639184.0 183782544.0 142410880.0 126322472.0 84302048.0 83556424.0 61528168.0 44636172.0 39551336.0 27491180.0 24127292.0 8071731.0 2832445.5 1024328.5625 188629.5625 55544.0390625 1582.4881591796875 1187907748.0757563 1371073745.7990403 1605886812.3352988 1599520518.5531526
14500.0 8.25 1606503808.0 695284416.0 262699616.0 254504816.0 203607296.0 182644608.0 142488544.0 127236648.0 84564176.0 84128080.0 62044028.0 45148764.0 39913024.0 27801808.0 24401594.0 8125159.5 2859355.5 1033000.75 189795.875 55715.9609375 1574.614501953125 1143985460.3026366 1323041551.9212513 1607098713.465294 1636843731.3914855
14500.0 8.5 1612317696.0 713186880.0 271716352.0 263302416.0 202567728.0 181926848.0 143000112.0 128241440.0 85080392.0 84912192.0 62754756.0 45840808.0 40440052.0 28238488.0 24789296.0 8208825.0 2897237.5 1045014.0 191544.421875 56051.34765625 1570.9605712890625 1089966814.5847435 1262070872.847035 1589540816.5264418 1658940462.7988122
14500.0 8.75 1590107904.0 731678208.0 283825312.0 275082752.0 203302528.0 182320960.0 144386480.0 129673272.0 86068432.0 86077480.0 63764236.0 46765312.0 41178888.0 28824970.0 25310666.0 8325174.0 2947477.25 1060535.125 193907.65625 56520.72265625 1567.8851318359375 1023284004.24075 1185184637.0066698 1543472809.1869447 1652515118.0432403
14500.0 9.0 1523002112.0 753139968.0 299143264.0 289948256.0 206227792.0 184344304.0 146964992.0 131906400.0 87671720.0 87736304.0 65123420.0 47930608.0 42130404.0 29554618.0 25956088.0 8473036.0 3008753.75 1079657.5 196955.234375 57175.2890625 1569.15771484375 941556088.7661316 1089678117.4554644 1455415756.543337 1597073793.3132346
14500.0 9.25 1394640512.0 780536384.0 316708704.0 306970784.0 210885776.0 187711920.0 150512496.0 134860560.0 89763208.0 89794712.0 66744404.0 49261592.0 43222544.0 30378354.0 26680688.0 8640736.0 3077704.5 1100863.0 200595.703125 58095.8828125 1584.662109375 843872131.7323267 974708800.3776284 1312408091.2900429 1470524076.0884051
14500.0 9.5 1250188800.0 807232384.0 333275616.0 323022560.0 215375136.0 190806112.0 153787424.0 137503936.0 91681048.0 91643496.0 68212424.0 50486876.0 44219444.0 31143370.0 27354552.0 8794495.0 3142691.25 1120669.625 203979.453125 58888.08203125 1592.924072265625 753228266.6336763 867961571.2876517 1159831622.508749 1318731975.9717002
14750.0 6.5 1499613952.0 626948736.0 247914672.0 240209808.0 225950272.0 193960880.0 146779344.0 124068688.0 85616688.0 82970392.0 60777328.0 43585388.0 39158604.0 27058752.0 23809770.0 8035911.0 2804484.75 1010783.875 187391.859375 55311.609375 1585.7984619140625 1442824405.4658895 1617037300.1067297 1589959793.3711638 1464684692.1407099
14750.0 6.75 1533406976.0 639272704.0 250139072.0 242273648.0 224133232.0 193630000.0 146874672.0 124936704.0 85814120.0 83398536.0 61118844.0 43879456.0 39345040.0 27188046.0 23905504.0 8063813.0 2812866.25 1014673.4375 188003.578125 55557.33203125 1597.7689208984375 1434758077.244522 1617835640.013632 1620870674.5126095 1501291457.3512778
14750.0 7.0 1568843008.0 652709440.0 252781216.0 244779296.0 222150992.0 193176112.0 146948176.0 125854800.0 86009152.0 83842984.0 61475188.0 44189216.0 39541556.0 27330054.0 24015084.0 8091922.5 2822381.0 1018874.8125 188593.921875 55761.8828125 1605.930908203125 1423021430.0958893 1613543353.4048731 1651665944.1981974 1540820960.145819
14750.0 7.25 1605744000.0 667371200.0 255807776.0 247679904.0 220018416.0 192582176.0 146994640.0 126814512.0 86201096.0 84305032.0 61850008.0 44521764.0 39750960.0 27486568.0 24138060.0 8120034.5 2832849.25 1023325.125 189210.046875 55938.6171875 1610.611572265625 1407108708.7958608 1603437386.1274548 1681691039.6517355 1583442573.600967
14750.0 7.5 1643816320.0 683428416.0 259293200.0 251037280.0 217754768.0 191834320.0 147010880.0 127809640.0 86388392.0 84779720.0 62241012.0 44877524.0 39975276.0 27662468.0 24280276.0 8149306.5 2844580.25 1028024.875 189808.3125 56062.56640625 1610.1768798828125 1386075511.5516734 1586377821.5708175 1710016745.5875654 1629287611.597569
14750.0 7.75 1682032640.0 700911744.0 263370592.0 254980560.0 215404704.0 190928064.0 147003552.0 128823512.0 86571288.0 85262336.0 62646032.0 45257104.0 40215144.0 27860072.0 24444678.0 8179921.5 2858787.5 1033052.625 190450.53125 56175.60546875 1607.64794921875 1358803754.3657928 1560997591.3162653 1734947595.1843498 1677762866.863187
14750.0 8.0 1718245888.0 719593280.0 268194816.0 259664352.0 213023856.0 189851392.0 146978736.0 129823552.0 86755632.0 85761152.0 63074024.0 45670932.0 40480888.0 28087506.0 24637908.0 8214190.0 2876494.5 1039072.625 191195.296875 56270.19921875 1600.9808349609375 1324389099.3627818 1526154505.0634298 1753978845.3143137 1726953302.0128262
14750.0 8.25 1748396800.0 738958464.0 274351616.0 265659616.0 210867568.0 188696592.0 147027520.0 130787240.0 86996104.0 86318680.0 63568324.0 46159516.0 40815512.0 28377464.0 24891564.0 8261588.5 2901030.25 1046973.0 192242.5 56413.68359375 1592.8118896484375 1281617046.6914964 1480356141.2594798 1763025457.0984986 1772697094.899666
14750.0 8.5 1765551616.0 758197760.0 282697376.0 273795680.0 209457040.0 187779504.0 147379680.0 131769760.0 87421184.0 87029248.0 64213688.0 46796076.0 41287480.0 28775942.0 25244910.0 8334982.0 2935599.0 1057858.0 193810.078125 56697.15625 1587.796875 1228951932.6479754 1421748172.462848 1755820276.9119775 1807431021.0878286
14750.0 8.75 1758795520.0 777500736.0 294068640.0 284869952.0 209604288.0 187745440.0 148466544.0 133043392.0 88249056.0 88063744.0 65125896.0 47651944.0 41961344.0 29320970.0 25730178.0 8441073.0 2982499.25 1072326.625 195968.5625 57111.94140625 1583.5941162109375 1163784671.313565 1347277499.880112 1722961498.174533 1818782221.3619535
14750.0 9.0 1713133312.0 798673792.0 308697440.0 299074272.0 211889440.0 189227008.0 150675216.0 135005840.0 89660696.0 89562856.0 66377600.0 48750948.0 42851628.0 30013176.0 26343788.0 8579572.0 3040788.5 1090336.375 198819.171875 57715.859375 1583.955078125 1083781455.245854 1254268133.277109 1652347318.7019992 1789003122.2231898
14750.0 9.25 1607688320.0 825352704.0 326190624.0 316026912.0 216258688.0 192325968.0 154058928.0 137831728.0 91670632.0 91553632.0 67958696.0 50064024.0 43925044.0 30827622.0 27060194.0 8745224.0 3108576.0 1111178.125 202331.21875 58561.0078125 1594.6705322265625 986378877.3514816 1139864877.1235807 1527155493.9703398 1691713054.4529102
14750.0 9.5 1446471168.0 856670720.0 344656544.0 333896672.0 221564288.0 196087360.0 157895328.0 140944432.0 93894024.0 93695688.0 69632848.0 51432228.0 45043452.0 31674040.0 27803894.0 8915491.0 3179284.25 1132675.375 205989.5 59442.59375 1606.0968017578125 879838821.7125033 1014241441.5108095 1353841834.9451377 1526040548.7467554
15000.0 6.5 1617307008.0 667412160.0 260069696.0 251887344.0 233265968.0 199805536.0 151218816.0 127378168.0 88004248.0 85105264.0 62286468.0 44607900.0 40083300.0 27658550.0 24327742.0 8180711.0 2850419.5 1026168.5 190044.671875 56051.16015625 1603.728759765625 1579521918.249883 1764521418.9595761 1718687297.0209606 1577185112.5417125
15000.0 6.75 1653609856.0 680167680.0 262347184.0 253998496.0 231468768.0 199501664.0 151332224.0 128261984.0 88210512.0 85541800.0 62633028.0 44904380.0 40271936.0 27788792.0 24423940.0 8208748.5 2858812.0 1030043.6875 190654.359375 56295.78125 1615.6153564453125 1572780497.8293047 1768074292.8256402 1752666699.9522793 1615979274.6032536
15000.0 7.0 1691832320.0 694084416.0 265052688.0 256562416.0 229512144.0 199080688.0 151428336.0 129200552.0 88417152.0 85996760.0 62995908.0 45217476.0 40471512.0 27932464.0 24534822.0 8237175.0 2868345.25 1034238.8125 191241.375 56497.41796875 1623.5404052734375 1562374996.4019327 1766572224.4632902 1786857467.805983 1657957991.4220164
15000.0 7.25 1731842432.0 709257344.0 268140384.0 259518800.0 227405280.0 198524304.0 151499712.0 130184680.0 88621800.0 86470696.0 63378200.0 45553956.0 40684188.0 28090386.0 24658664.0 8265610.0 2878814.25 1038683.0625 191857.859375 56676.4140625 1628.44921875 1547792673.5664802 1759225248.0432081 1820654756.3427873 1703322574.076454
15000.0 7.5 1773499520.0 725866688.0 271683872.0 262927552.0 225169904.0 197820912.0 151544912.0 131209328.0 88824096.0 86959376.0 63777804.0 45914164.0 40911780.0 28267334.0 24801002.0 8295074.0 2890459.75 1043361.6875 192454.75 56802.58203125 1628.288818359375 1528155823.2548711 1744975315.4843533 1853331258.2241373 1752355738.8516142
15000.0 7.75 1815865728.0 743955456.0 275800096.0 266904336.0 222841008.0 196962480.0 151567888.0 132261160.0 89022448.0 87457088.0 64191612.0 46297684.0 41153984.0 28465102.0 24964606.0 8325557.5 2904377.75 1048291.9375 193082.359375 56912.78125 1625.8046875 1502360277.8149924 1722423325.6452274 1883197234.5538058 1804619634.4655025
15000.0 8.0 1857377408.0 763457792.0 280582176.0 271538464.0 220469808.0 195938128.0 151573200.0 133315264.0 89220880.0 87970936.0 64625804.0 46711236.0 41417116.0 28688878.0 25153404.0 8358551.5 2921189.0 1054022.75 193780.65625 56995.12109375 1618.919189453125 1469347452.827367 1690275189.0577395 1908176027.5209653 1858903084.3539486
15000.0 8.25 1894697984.0 783963584.0 286490336.0 277280256.0 218240864.0 194798720.0 151618640.0 134336704.0 89455192.0 88527480.0 65110340.0 47185592.0 41734116.0 28964320.0 25392176.0 8401390.0 2943754.0 1061277.125 194740.875 57125.47265625 1611.3250732421875 1427849588.1471963 1646957703.617961 1924594711.169238 1912043641.0881355
15000.0 8.5 1921944320.0 804629824.0 294292384.0 284875744.0 216562272.0 193765776.0 151870896.0 135340224.0 89820368.0 89191656.0 65709696.0 47779640.0 42162468.0 29331750.0 25717370.0 8465185.0 2975406.5 1071139.625 196131.9375 57349.21875 1604.061279296875 1376363383.9754024 1590625680.1977398 1926901902.8412654 1957765930.3727245
15000.0 8.75 1929262592.0 825107008.0 304951200.0 295264224.0 216203424.0 193394624.0 152716032.0 136517152.0 90516672.0 90120464.0 66538512.0 48573264.0 42775560.0 29836758.0 26166458.0 8561371.0 3018929.0 1084572.625 198121.046875 57736.76171875 1600.73828125 1312770280.6098723 1518757546.4577246 1906525073.6668031 1985073380.9422033
15000.0 9.0 1902753920.0 846743808.0 318875744.0 308789312.0 217868720.0 194376176.0 154583024.0 138255360.0 91750792.0 91473904.0 67689256.0 49607804.0 43605424.0 30492184.0 26748398.0 8691143.0 3074362.5 1101483.0 200762.9375 58279.28515625 1599.357421875 1234150519.1900883 1427960651.7697654 1851693902.6069493 1977882146.2802887
15000.0 9.25 1822136448.0 872539008.0 335953760.0 325345696.0 221756576.0 197041264.0 157679120.0 140850880.0 93612960.0 93340512.0 69190608.0 50875660.0 44636568.0 31281376.0 27443700.0 8849586.0 3139903.5 1121633.75 204093.703125 59039.91015625 1605.4859619140625 1138057671.3099194 1315479061.5015724 1746310417.4494786 1911146963.121589
15000.0 9.5 1671077760.0 905022720.0 355200000.0 343964608.0 227259808.0 200943712.0 161667088.0 144093104.0 95922680.0 95569544.0 70930080.0 52294920.0 45795644.0 32157046.0 28212076.0 9025968.0 3212431.25 1143600.0 207879.3125 59998.1328125 1621.8297119140625 1025565867.3490078 1182892377.871763 1578210880.7597265 1761775664.8738728
15250.0 6.5 1740951552.0 709635328.0 272634784.0 263947824.0 240604208.0 205683232.0 155697760.0 130720864.0 90414136.0 87258920.0 63812196.0 45645380.0 41017256.0 28263932.0 24848418.0 8327018.5 2897006.0 1041975.4375 192814.09375 56860.49609375 1626.32421875 1723800252.9531732 1919669558.2892458 1853905028.710057 1695390508.3289304
15250.0 6.75 1779763072.0 722732160.0 274916512.0 266062704.0 238835264.0 205405056.0 155824880.0 131613040.0 90625592.0 87698632.0 64159032.0 45939584.0 41205100.0 28393600.0 24944526.0 8354625.5 2905216.0 1045701.125 193382.203125 57079.7890625 1636.496337890625 1718599434.835537 1926214621.4427502 1890958849.5324793 1736366782.759847
15250.0 7.0 1820765184.0 737021696.0 277634816.0 268639616.0 236902032.0 205008880.0 155934912.0 132561584.0 90838408.0 88157568.0 64523844.0 46253124.0 41405612.0 28537856.0 25056198.0 8383051.5 2914615.75 1049817.25 193940.015625 57260.015625 1642.8388671875 1709713881.1730459 1927734935.3203216 1928594258.529294 1780741981.3593066
15250.0 7.25 1863839104.0 752695552.0 280785536.0 271654112.0 234824000.0 204488256.0 156030496.0 133567352.0 91055144.0 88643296.0 64912980.0 46592012.0 41621456.0 28697234.0 25181646.0 8411643.0 2925071.75 1054197.875 194542.34375 57428.73046875 1646.9915771484375 1696578842.4201713 1923357026.6552622 1966193690.4750838 1828744853.8656378
15250.0 7.5 1908913792.0 769890880.0 284411904.0 275139168.0 232625600.0 203831760.0 156108144.0 134621456.0 91273952.0 89147560.0 65322204.0 46957196.0 41853572.0 28876588.0 25325676.0 8441640.0 2936732.25 1058842.0 195137.9375 57560.33203125 1647.4356689453125 1678276511.4483697 1911893454.47594 2002995142.9001162 1880806439.4154408
15250.0 7.75 1955347584.0 788704640.0 288595712.0 279175936.0 230336288.0 203031088.0 156169952.0 135715616.0 91491872.0 89664736.0 65747320.0 47345776.0 42099844.0 29075778.0 25489926.0 8472044.0 2950489.0 1063702.625 195753.109375 57666.66796875 1644.838623046875 1653792237.1508923 1892105807.6772928 2037685228.1091504 1936704200.0871127
15250.0 8.0 2002193152.0 809270528.0 293442976.0 283863776.0 228019136.0 202089952.0 156230336.0 136837856.0 91717832.0 90205312.0 66196568.0 47765796.0 42367060.0 29300274.0 25678430.0 8504925.0 2966780.25 1069241.25 196424.703125 57745.3984375 1638.1871337890625 1622545199.6295526 1863151387.8005366 2068726240.7191477 1995942208.6212733
15250.0 8.25 2045374336.0 830765376.0 299180160.0 289429984.0 225758272.0 200986432.0 156287936.0 137915232.0 91955008.0 90767432.0 66677960.0 48231788.0 42672592.0 29565298.0 25906058.0 8544233.0 2987749.75 1075989.625 197315.234375 57864.6953125 1630.99609375 1582046976.2285187 1822082369.6075575 2091485214.7904403 2054776599.4000103
15250.0 8.5 2081089792.0 852792320.0 306549536.0 296594656.0 223889840.0 199888320.0 156478768.0 138954160.0 92281032.0 91403000.0 67244888.0 48793344.0 43066704.0 29907488.0 26207778.0 8601005.0 3016853.0 1084970.75 198556.46875 58040.921875 1622.1435546875 1531475093.5652335 1767825680.3510013 2102100570.4258559 2109268948.5599496
15250.0 8.75 2100940032.0 874908288.0 316471456.0 306263712.0 223080960.0 199247072.0 157123696.0 140085440.0 92865560.0 92244264.0 67999496.0 49527556.0 43619584.0 30371170.0 26619212.0 8685951.0 3056864.0 1097282.5 200360.125 58383.61328125 1618.2596435546875 1468886690.5965595 1698026513.692398 2092914889.5395668 2150419043.8793406
15250.0 9.0 2090977920.0 897412864.0 329643936.0 319064832.0 224147472.0 199766208.0 158672880.0 141635312.0 93932576.0 93465480.0 69053288.0 50495840.0 44386936.0 30987292.0 27167040.0 8805439.0 3109289.5 1113173.375 202796.96875 58856.62109375 1614.2584228515625 1391432227.1126173 1609316929.08893 2052122777.910129 2162213183.046998
15250.0 9.25 2033737216.0 922763328.0 346200064.0 335121760.0 227484512.0 201945584.0 161440928.0 143975328.0 95627040.0 95187728.0 70462928.0 51711956.0 45370768.0 31749064.0 27839266.0 8957483.0 3172393.25 1132472.375 205947.40625 59557.48046875 1618.23046875 1296637592.8325987 1498881014.5508354 1965602482.333309 2123581205.2833402
15250.0 9.5 1906269824.0 954814464.0 365503296.0 353796448.0 232806432.0 205668432.0 165330096.0 147140304.0 97888112.0 97379264.0 72181176.0 53124020.0 46519716.0 32620394.0 28603764.0 9131123.0 3244211.5 1154149.25 209676.203125 60492.80859375 1633.5076904296875 1183260118.9086456 1365489862.1387947 1815467987.1991878 2004584929.7535682
15500.0 6.5 1870509824.0 753172992.0 285365600.0 276171232.0 248042880.0 211618816.0 160217424.0 134076664.0 92837704.0 89418904.0 65338128.0 46678420.0 41951272.0 28869344.0 25371196.0 8472523.0 2943152.25 1057442.75 195473.046875 57600.55078125 1644.1820068359375 1876628094.734035 2083183379.1700573 1995710111.7833028 1819196087.5845861
15500.0 6.75 1911926144.0 766688000.0 287689536.0 278321952.0 246290464.0 211361872.0 160357728.0 134979680.0 93055328.0 89863768.0 65687836.0 46973032.0 42139928.0 28998682.0 25467056.0 8500289.0 2951354.0 1061145.5 196038.859375 57819.31640625 1654.338623046875 1872942746.3332071 2092794601.2558734 2035932088.8422515 1862463157.682009
15500.0 7.0 1955873920.0 781473408.0 290458560.0 280944352.0 244370528.0 210990352.0 160484320.0 135944800.0 93276088.0 90330752.0 66057140.0 47288880.0 42342220.0 29143892.0 25578988.0 8528694.0 2960743.0 1065242.5 196598.015625 58001.9296875 1660.895751953125 1865677593.203751 2097550787.0489235 2077138775.3205175 1909416975.5562255
15500.0 7.25 2002169600.0 797687360.0 293682624.0 284027008.0 242307456.0 210496480.0 160599648.0 136970432.0 93502784.0 90826360.0 66451832.0 47629856.0 42560352.0 29304694.0 25705654.0 8557824.0 2971260.25 1069627.125 197202.21875 58171.9140625 1665.1412353515625 1854040567.1109512 2096290047.909116 2118653019.4047897 1960262477.5898907
15500.0 7.5 2050812544.0 815421184.0 297380224.0 287578048.0 240130320.0 209871904.0 160699120.0 138045312.0 93733360.0 91341256.0 66868708.0 47999928.0 42796004.0 29485244.0 25850414.0 8587646.0 2982932.25 1074271.625 197798.40625 58304.109375 1665.642578125 1837363689.9360023 2088059538.115308 2159821959.8653517 2015453665.3591244
15500.0 7.75 2101351552.0 834849216.0 301632032.0 291676000.0 237860960.0 209109520.0 160787328.0 139168032.0 93964728.0 91872048.0 67301648.0 48392204.0 43045172.0 29685564.0 26014998.0 8618578.0 2996573.25 1079091.75 198407.125 58410.91015625 1663.250732421875 1814544524.4455416 2071498264.9309468 2199494459.6115794 2074981284.1821425
15500.0 8.0 2153141248.0 856193216.0 306512512.0 296390784.0 235562640.0 208216112.0 160878352.0 140333360.0 94206240.0 92427888.0 67759320.0 48815128.0 43313648.0 29909420.0 26201916.0 8650907.0 3012408.0 1084469.625 199056.265625 58486.9921875 1656.839111328125 1784836200.9322553 2045594675.577915 2236261099.377879 2138823185.7919993
15500.0 8.25 2202743296.0 878826432.0 312171968.0 301872032.0 233289536.0 207156832.0 160961136.0 141473552.0 94454528.0 93003848.0 68245456.0 49279736.0 43613680.0 30167946.0 26421934.0 8687497.0 3032082.0 1090789.25 199885.53125 58594.43359375 1649.785888671875 1745882898.9910004 2007521177.8199797 2266007071.9998183 2203918069.831844
15500.0 8.5 2247020800.0 902204352.0 319177280.0 308670560.0 231281680.0 206029008.0 161115008.0 142558432.0 94755312.0 93621848.0 68789440.0 49817212.0 43980172.0 30489158.0 26703104.0 8737794.0 3058762.75 1098982.125 201015.34375 58751.90625 1641.443603515625 1696759729.5724623 1956070388.7762249 2285264205.089423 2267324544.1729198
