LOGL LOGTEFF T_c Ro_c Hc Hec Con_s Con_c LogedadMyr Mass Mdot modelo LogLpp LogLcno LogLHe LogLCC intdSdt LogLnu Log_MHtot Log_HeBuf Masa_HFC Masa_HeFC log_g RR_sun LHergs SepFaseergs Teff Age
-2.190026 4.367442 1.139696 8.398548 0.0 0.0 0.0 0.0 2.850262367168636 1.22573 -33.0 897384 -99.0 -99.0 -99.0 -99.0 0.006491134 -5.9175347 -inf -5.9794009 1.2257319 1.2181347 9.1412305 0.0049254 0.0 -0.0 23304.618614680985 512.4339843643768
-2.278219 4.309367 1.098109 8.095328 0.0 0.0 0.0 0.0 2.850961983849079 1.15919 -33.0 897370 -99.0 -99.0 -99.0 -99.0 0.002585296 -6.0874151 -inf -5.3660798 1.1591853 1.1512352 8.9728793 0.0058142 8.034098e+30 2.335245e+30 20387.642050629504 513.5760421180353
-2.356591 4.264288 1.067891 7.871976 0.0 0.0 0.0 0.0 2.85107940246666 1.0984 -33.0 897401 -99.0 -99.0 -99.0 -99.0 0.003210206 -6.2430849 -inf -4.9266244 1.0984009 1.0892275 8.8475449 0.0065383 3.540113e+30 1.021194e+30 18377.56637570145 513.7678972170509
-2.095226 4.445398 1.195417 8.829466 0.0 0.0 0.0 0.0 2.851767775472541 1.2919 -33.0 897406 -99.0 -99.0 -99.0 -99.0 0.006287668 -5.7173768 -inf -6.8952467 1.2919046 1.2856991 9.38109 0.0038364 5.373129e+30 1.482199e+30 27886.756208037725 514.8937021688014
-2.193481 4.366688 1.138438 8.399171 0.0 0.0 0.0 0.0 2.853012421549415 1.22573 -33.0 897385 -99.0 -99.0 -99.0 -99.0 0.00223103 -5.9232739 -inf -5.9951289 1.2257319 1.2181347 9.1416676 0.0049229 1.242464e+31 3.484124e+30 23264.19342288184 516.9338038342644
-2.284188 4.307899 1.094817 8.09545 0.0 0.0 0.0 0.0 2.854377589141237 1.15919 -33.0 897371 -99.0 -99.0 -99.0 -99.0 0.004817895 -6.1142018 -inf -5.3663845 1.1591853 1.1511007 8.9729789 0.0058136 1.205963e+30 3.527489e+29 20318.844187209732 519.1781861738984
-2.103731 4.44341 1.191499 8.830217 0.0 0.0 0.0 0.0 2.856176417925532 1.2919 -33.0 897407 -99.0 -99.0 -99.0 -99.0 0.005419213 -5.7482786 -inf -6.8957958 1.2919046 1.2856991 9.3816414 0.003834 7.535249e+30 2.038344e+30 27759.39521168066 522.1463155762353
-2.364088 4.262491 1.064341 7.872423 0.0 0.0 0.0 0.0 2.856202352339297 1.0984 -33.0 897402 -99.0 -99.0 -99.0 -99.0 0.003122905 -6.2686355 -inf -4.9270351 1.0984009 1.0891178 8.847853 0.006536 3.573689e+30 1.030333e+30 18301.681788563696 522.189198215759
-2.199506 4.365297 1.135286 8.39982 0.0 0.0 0.0 0.0 2.856289664021955 1.22573 -33.0 897386 -99.0 -99.0 -99.0 -99.0 0.006350948 -5.9510572 -inf -5.9954425 1.2257319 1.2181347 9.1421293 0.0049203 0.0 -0.0 23189.79983503504 522.3335871981294
-2.289 4.30672 1.093107 8.09557 0.0 0.0 0.0 0.0 2.857441401800989 1.15919 -33.0 897372 -99.0 -99.0 -99.0 -99.0 0.002596666 -6.1261884 -inf -5.3666679 1.1591853 1.1511007 8.9730725 0.0058129 7.631163e+30 2.199355e+30 20263.75845492043 524.2409572596448
-2.203116 4.364524 1.133794 8.400581 0.0 0.0 0.0 0.0 2.858795206606906 1.22573 -33.0 897387 -99.0 -99.0 -99.0 -99.0 0.003228975 -5.9585193 -inf -5.9957298 1.2257319 1.2181347 9.1426493 0.0049173 9.111215e+30 2.534878e+30 23148.561061565466 526.4894434274286
-2.294945 4.305256 1.08999 8.095669 0.0 0.0 0.0 0.0 2.860892671602833 1.15919 -33.0 897373 -99.0 -99.0 -99.0 -99.0 0.004432937 -6.1517939 -inf -5.3669778 1.1591853 1.1511007 8.9731605 0.0058124 1.971618e+30 5.700456e+29 20195.56464243612 529.9869196578002
-2.114331 4.440913 1.186591 8.831038 0.0 0.0 0.0 0.0 2.8610330274846 1.2919 -33.0 897408 -99.0 -99.0 -99.0 -99.0 0.006275145 -5.7920416 -inf -6.8959128 1.2919046 1.2856991 9.3822533 0.0038313 4.391121e+30 1.172311e+30 27600.248991162138 530.2215634976442
-2.372331 4.260511 1.060395 7.872885 0.0 0.0 0.0 0.0 2.861760964842645 1.0984 -33.0 897403 -99.0 -99.0 -99.0 -99.0 0.003114636 -6.2991261 -inf -4.9274795 1.0984009 1.0891178 8.8481753 0.0065335 3.361619e+30 9.632122e+29 18218.432169468564 531.4397302549805
-2.208752 4.363253 1.130922 8.401353 0.0 0.0 0.0 0.0 2.861782900930937 1.22573 -33.0 897388 -99.0 -99.0 -99.0 -99.0 0.006217143 -5.9869571 -inf -5.996018 1.2257319 1.2179468 9.1431978 0.0049142 0.0 -0.0 23080.91385083142 531.4764709025865
-2.299893 4.304036 1.088106 8.095755 0.0 0.0 0.0 0.0 2.86402502534457 1.15919 -33.0 897374 -99.0 -99.0 -99.0 -99.0 0.002697577 -6.1653737 -inf -5.3672673 1.1591853 1.1511007 8.9732284 0.0058119 6.968501e+30 1.987844e+30 20138.911805527994 535.2415997398004
-2.212802 4.362388 1.129136 8.402192 0.0 0.0 0.0 0.0 2.864316184566996 1.22573 -33.0 897389 -99.0 -99.0 -99.0 -99.0 0.003974524 -5.9966678 -inf -5.9963207 1.2257319 1.2179468 9.1437907 0.0049109 6.483551e+30 1.820173e+30 23034.98851212799 535.7319617905735
-2.122652 4.438974 1.18275 8.831797 0.0 0.0 0.0 0.0 2.86513271488477 1.2919 -33.0 897409 -99.0 -99.0 -99.0 -99.0 0.00549034 -5.8205179 -inf -6.8964251 1.2919046 1.2856991 9.382817 0.0038288 6.342721e+30 1.680069e+30 27477.296492636735 537.1088938667701
-2.380671 4.258487 1.056519 7.873225 0.0 0.0 0.0 0.0 2.867285509362616 1.0984 -33.0 897404 -99.0 -99.0 -99.0 -99.0 0.003005237 -6.329117 -inf -4.9398645 1.0984009 1.0889972 8.8484197 0.0065317 3.44713e+30 9.78692e+29 18133.723942832232 540.7516308602872
-2.217562 4.361319 1.127021 8.402866 0.0 0.0 0.0 0.0 2.867336747446416 1.22573 -33.0 897390 -99.0 -99.0 -99.0 -99.0 0.004089337 -6.0151616 -inf -5.9966305 1.2257319 1.2179468 9.1442734 0.0049081 5.972182e+30 1.662047e+30 22978.3584545037 540.8385508561555
-2.305964 4.302543 1.084913 8.095873 0.0 0.0 0.0 0.0 2.867495245047921 1.15919 -33.0 897375 -99.0 -99.0 -99.0 -99.0 0.004393999 -6.191357 -inf -5.3675799 1.1591853 1.1510025 8.9733289 0.0058112 1.711953e+30 4.906454e+29 20069.79793576541 541.1074902253661
-2.133338 4.436483 1.177855 8.832762 0.0 0.0 0.0 0.0 2.869742449253266 1.2919 -33.0 897410 -99.0 -99.0 -99.0 -99.0 0.006388977 -5.865604 -inf -6.8969569 1.2919046 1.2855828 9.3835403 0.0038256 3.05027e+30 8.155645e+29 27320.144999557517 544.9311351825925
-2.222867 4.360076 1.124563 8.403321 0.0 0.0 0.0 0.0 2.870398109281126 1.22573 -33.0 897391 -99.0 -99.0 -99.0 -99.0 0.004475487 -6.0348978 -inf -5.9969538 1.2257319 1.2179468 9.1446044 0.0049063 4.6319e+30 1.273997e+30 22912.68581593069 546.0504821243517
-2.311051 4.301296 1.082896 8.095997 0.0 0.0 0.0 0.0 2.870665531486864 1.15919 -33.0 897376 -99.0 -99.0 -99.0 -99.0 0.002774943 -6.2061992 -inf -5.3678745 1.1591853 1.1510025 8.9734276 0.0058106 6.370282e+30 1.802506e+30 20012.253704675146 546.5075124126281
-2.388667 4.256523 1.05313 7.873406 0.0 0.0 0.0 0.0 2.872712063660098 1.0984 -33.0 897405 -99.0 -99.0 -99.0 -99.0 0.002657583 -6.3567636 -inf -4.9402917 1.0984009 1.0889972 8.8485617 0.0065306 4.263967e+30 1.185785e+30 18051.90336500353 550.014413079286
-2.227284 4.35911 1.122448 8.404101 0.0 0.0 0.0 0.0 2.873028609210043 1.22573 -33.0 897392 -99.0 -99.0 -99.0 -99.0 0.004785797 -6.0567317 -inf -5.9972561 1.2257319 1.2179468 9.1451594 0.0049031 3.528827e+30 9.707773e+29 22861.77783126248 550.5583170724292
-2.141915 4.434506 1.173946 8.833654 0.0 0.0 0.0 0.0 2.873619625775734 1.2919 -33.0 897411 -99.0 -99.0 -99.0 -99.0 0.005746231 -5.8952752 -inf -6.8979337 1.2919046 1.2855828 9.3842084 0.0038227 4.563526e+30 1.218601e+30 27196.06058585594 551.5748922327671
-2.316961 4.299844 1.079938 8.096121 0.0 0.0 0.0 0.0 2.87406842763793 1.15919 -33.0 897377 -99.0 -99.0 -99.0 -99.0 0.00406485 -6.2305835 -inf -5.3681844 1.1591853 1.1510025 8.9735296 0.0058099 2.326468e+30 6.597532e+29 19945.4573891778 552.347776354173
-2.232484 4.357914 1.120082 8.404679 0.0 0.0 0.0 0.0 2.876067609266858 1.22573 -33.0 897393 -99.0 -99.0 -99.0 -99.0 0.004095348 -6.0706289 -inf -5.9975729 1.2257319 1.2179468 9.1455768 0.0049008 5.41842e+30 1.485185e+30 22798.905580838855 555.8002974656126
-2.322209 4.298553 1.077784 8.096219 0.0 0.0 0.0 0.0 2.877335186501731 1.15919 -33.0 897378 -99.0 -99.0 -99.0 -99.0 0.00280359 -6.2469711 -inf -5.3684882 1.1591853 1.1510025 8.9736157 0.0058093 5.926707e+30 1.659918e+30 19886.254814966516 557.9976091827409
-2.150064 4.432598 1.170124 8.834338 0.0 0.0 0.0 0.0 2.877906315190828 1.2919 -33.0 897412 -99.0 -99.0 -99.0 -99.0 0.00470671 -5.9253424 -inf -6.8984636 1.2919046 1.2855828 9.3847269 0.0038204 7.338465e+30 1.910607e+30 27076.8413295554 558.9897434435929
-2.396852 4.254546 1.04901 7.873787 0.0 0.0 0.0 0.0 2.878222289963596 1.0984 -33.0 897406 -99.0 -99.0 -99.0 -99.0 0.003012754 -6.389956 -inf -4.9407238 1.0984009 1.0889972 8.8488375 0.0065286 2.99197e+30 8.307817e+29 17969.914054724275 559.5391987994426
-2.236883 4.35697 1.118011 8.405539 0.0 0.0 0.0 0.0 2.878828916550195 1.22573 -33.0 897394 -99.0 -99.0 -99.0 -99.0 0.004403416 -6.0897868 -inf -5.9978843 1.2257319 1.21771 9.1461967 0.0048973 4.314861e+30 1.179774e+30 22749.40278037118 560.5951960013947
-2.32862 4.296972 1.074632 8.096322 0.0 0.0 0.0 0.0 2.880999136382081 1.15919 -33.0 897379 -99.0 -99.0 -99.0 -99.0 0.003873229 -6.2729757 -inf -5.3888398 1.1591853 1.1510025 8.9737016 0.0058087 2.521496e+30 7.063767e+29 19813.992761547583 564.385149617839
-2.242592 4.355624 1.115421 8.40598 0.0 0.0 0.0 0.0 2.882119476017297 1.22573 -33.0 897395 -99.0 -99.0 -99.0 -99.0 0.003942442 -6.1103425 -inf -5.9982301 1.2257319 1.21771 9.1465218 0.0048954 5.493243e+30 1.486956e+30 22679.005169185024 566.3490742443314
-2.162002 4.429708 1.164654 8.834819 0.0 0.0 0.0 0.0 2.882747603208367 1.2919 -33.0 897413 -99.0 -99.0 -99.0 -99.0 0.006086928 -5.9756942 -inf -7.9070618 1.2919046 1.2855828 9.3851067 0.0038187 2.550791e+30 6.603522e+29 26897.25745687898 567.4523824805294
-2.405582 4.252434 1.044716 7.874172 0.0 0.0 0.0 0.0 2.883815530565724 1.0984 -33.0 897407 -99.0 -99.0 -99.0 -99.0 0.003032514 -6.422181 -inf -4.9534605 1.0984009 1.0888956 8.8491179 0.0065265 2.6956e+30 7.487122e+29 17882.737433939674 569.331868402704
-2.334168 4.295604 1.072277 8.096415 0.0 0.0 0.0 0.0 2.884368717415924 1.15919 -33.0 897380 -99.0 -99.0 -99.0 -99.0 0.002894877 -6.2911151 -inf -5.3891424 1.1591853 1.1508862 8.9737783 0.0058082 5.277717e+30 1.462717e+30 19751.6781394484 570.3072615273252
-2.246998 4.354668 1.113322 8.406786 0.0 0.0 0.0 0.0 2.884757210257474 1.22573 -33.0 897396 -99.0 -99.0 -99.0 -99.0 0.004591862 -6.1333126 -inf -6.0335498 1.2257319 1.21771 9.1471052 0.0048922 3.347581e+30 9.030199e+29 22629.13743123248 570.9930050085432
-2.169665 4.427896 1.161157 8.835352 0.0 0.0 0.0 0.0 2.886309654903281 1.2919 -33.0 897414 -99.0 -99.0 -99.0 -99.0 0.004858769 -6.0019564 -inf -6.9752909 1.2919046 1.2855828 9.385519 0.0038169 5.95368e+30 1.528037e+30 26785.26824274973 573.7394156701785
-2.252236 4.353482 1.110918 8.407452 0.0 0.0 0.0 0.0 2.887894497027748 1.22573 -33.0 897397 -99.0 -99.0 -99.0 -99.0 0.003856275 -6.1473402 -inf -6.0338689 1.2257319 1.21771 9.1475981 0.0048894 5.36951e+30 1.445442e+30 22567.4245941104 576.553285556271
-2.340544 4.294036 1.069189 8.096532 0.0 0.0 0.0 0.0 2.888004234088041 1.15919 -33.0 897381 -99.0 -99.0 -99.0 -99.0 0.003706637 -6.3170128 -inf -5.3894632 1.1591853 1.1508862 8.9738809 0.0058075 2.643365e+30 7.328447e+29 19680.494205908355 576.7485028901658
-2.414211 4.250385 1.040638 7.874784 0.0 0.0 0.0 0.0 2.889375049224209 1.0984 -33.0 897408 -99.0 -99.0 -99.0 -99.0 0.002960523 -6.453673 -inf -4.9538931 1.0984009 1.0888546 8.8495508 0.0065232 2.685068e+30 7.458396e+29 17798.565452664705 579.1912831499644
-2.178594 4.425802 1.15704 8.836068 0.0 0.0 0.0 0.0 2.890545907105635 1.2919 -33.0 897415 -99.0 -99.0 -99.0 -99.0 0.004983949 -6.038132 -inf -6.9758413 1.2919046 1.2855828 9.3860742 0.0038145 5.16183e+30 1.314864e+30 26656.430891769385 581.2838554977577
-2.258421 4.35206 1.107933 8.408123 0.0 0.0 0.0 0.0 2.890831685692 1.22573 -33.0 897398 -99.0 -99.0 -99.0 -99.0 0.005545021 -6.1788649 -inf -6.0341734 1.2257319 1.21771 9.148097 0.0048866 0.0 -0.0 22493.653456769574 581.7954597865796
-2.346345 4.292607 1.066687 8.096635 0.0 0.0 0.0 0.0 2.891484817507795 1.15919 -33.0 897382 -99.0 -99.0 -99.0 -99.0 0.002905757 -6.3368966 -inf -5.3897778 1.1591853 1.1508862 8.9739663 0.005807 4.869875e+30 1.335714e+30 19615.844044513397 582.9659689586047
-2.261263 4.351435 1.106799 8.40859 0.0 0.0 0.0 0.0 2.893114857178367 1.22573 -33.0 897399 -99.0 -99.0 -99.0 -99.0 0.001354755 -6.1819754 -inf -6.0344385 1.2257319 1.21771 9.1484374 0.0048847 1.265315e+31 3.336663e+30 22461.305768924532 585.8949324272405
-2.18938 4.423233 1.152125 8.836711 0.0 0.0 0.0 0.0 2.894991136546883 1.2919 -33.0 897416 -99.0 -99.0 -99.0 -99.0 0.005562969 -6.0812078 -inf -6.9760328 1.2919046 1.2853536 9.3865814 0.0038122 2.883353e+30 7.333917e+29 26499.214463265987 589.2799936392016
-2.352985 4.290973 1.06349 8.096753 0.0 0.0 0.0 0.0 2.895192631087509 1.15919 -33.0 897383 -99.0 -99.0 -99.0 -99.0 0.003645051 -6.3634631 -inf -5.3901086 1.1591853 1.150802 8.9740711 0.0058063 2.444646e+30 6.711449e+29 19542.179586639268 589.6443873394098
-2.422441 4.248439 1.037382 7.875426 0.0 0.0 0.0 0.0 2.895247084041257 1.0984 -33.0 897409 -99.0 -99.0 -99.0 -99.0 0.002334622 -6.4808431 -inf -4.9543526 1.0984009 1.0888546 8.8499994 0.0065198 4.339699e+30 1.193296e+30 17718.9915079314 589.7428920476841
-2.266501 4.350217 1.104283 8.409079 0.0 0.0 0.0 0.0 2.895838912685647 1.22573 -33.0 897400 -99.0 -99.0 -99.0 -99.0 0.005442788 -6.2043219 -inf -6.0346908 1.2257319 1.2175503 9.1488057 0.0048826 0.0 -0.0 22398.400196405237 590.8142995960361
-2.27119 4.349143 1.102115 8.409606 0.0 0.0 0.0 0.0 2.898306593732669 1.22573 -33.0 897401 -99.0 -99.0 -99.0 -99.0 0.004096592 -6.2239147 -inf -6.034962 1.2257319 1.2175503 9.149197 0.0048804 3.920376e+30 1.033535e+30 22343.077915090435 595.2973957281565
-2.358807 4.289539 1.061009 8.096854 0.0 0.0 0.0 0.0 2.89869705333157 1.15919 -33.0 897384 -99.0 -99.0 -99.0 -99.0 0.002745243 -6.3829759 -inf -5.3904297 1.1591853 1.150802 8.9741572 0.0058057 4.977369e+30 1.35213e+30 19477.759539642106 596.0090902626978
-2.197669 4.421277 1.148315 8.8373 0.0 0.0 0.0 0.0 2.898744388204907 1.2919 -33.0 897417 -99.0 -99.0 -99.0 -99.0 0.004756574 -6.1107959 -inf -6.97684 1.2919046 1.2853536 9.387046 0.0038102 5.010278e+30 1.249493e+30 26380.13416707248 596.0954114944841
-2.275291 4.34823 1.100247 8.410204 0.0 0.0 0.0 0.0 2.900869107257274 1.22573 -33.0 897402 -99.0 -99.0 -99.0 -99.0 0.003371942 -6.2343303 -inf -6.0352351 1.2257319 1.2175503 9.1496463 0.0048779 5.992501e+30 1.557775e+30 22296.156289882834 599.9798153971251
-2.433184 4.245863 1.031857 7.876028 0.0 0.0 0.0 0.0 2.902001929188383 1.0984 -33.0 897410 -99.0 -99.0 -99.0 -99.0 0.003056265 -6.5252938 -inf -4.9610254 1.0984009 1.0888546 8.8504373 0.0065165 1.932536e+30 5.317764e+29 17614.203114010183 602.0586166901596
-2.365687 4.28784 1.05774 8.096945 0.0 0.0 0.0 0.0 2.902523982040838 1.15919 -33.0 897385 -99.0 -99.0 -99.0 -99.0 0.003497339 -6.4111441 -inf -5.3907713 1.1591853 1.150802 8.9742389 0.0058051 2.508854e+30 6.802115e+29 19401.709605112264 603.0184440902176
-2.208129 4.418796 1.143522 8.837976 0.0 0.0 0.0 0.0 2.903002385787282 1.2919 -33.0 897418 -99.0 -99.0 -99.0 -99.0 0.005427282 -6.1523763 -inf -6.9769168 1.2919046 1.2853536 9.3875852 0.0038078 2.462337e+30 6.18895e+29 26229.86165602138 603.8990335169858
-2.281913 4.346691 1.097119 8.410814 0.0 0.0 0.0 0.0 2.903924297755672 1.22573 -33.0 897403 -99.0 -99.0 -99.0 -99.0 0.00525296 -6.2680984 -inf -6.0355331 1.2257319 1.2175503 9.1501116 0.0048753 0.0 -0.0 22217.28570966338 605.5987189998882
-2.371791 4.286338 1.055065 8.097063 0.0 0.0 0.0 0.0 2.906116916655877 1.15919 -33.0 897386 -99.0 -99.0 -99.0 -99.0 0.002828601 -6.4324421 -inf -5.3911048 1.1591853 1.1507049 8.974338 0.0058045 4.347976e+30 1.167583e+30 19334.725025241063 609.6556713843972
-2.285123 4.345985 1.095704 8.411333 0.0 0.0 0.0 0.0 2.906130656729506 1.22573 -33.0 897404 -99.0 -99.0 -99.0 -99.0 0.002203928 -6.2736784 -inf -6.0358194 1.2257319 1.2175503 9.1504986 0.0048731 9.205493e+30 2.380467e+30 22181.198073331325 609.6811589604918
-2.215945 4.416947 1.139877 8.8385 0.0 0.0 0.0 0.0 2.906679167639817 1.2919 -33.0 897419 -99.0 -99.0 -99.0 -99.0 0.004309953 -6.1870348 -inf -6.9777974 1.2919046 1.2853536 9.3880047 0.003806 5.589387e+30 1.375235e+30 26118.425934887764 610.699295209889
-2.439752 4.244334 1.029525 7.876666 0.0 0.0 0.0 0.0 2.906989592497668 1.0984 -33.0 897411 -99.0 -99.0 -99.0 -99.0 0.001922262 -6.5471404 -inf -4.9614258 1.0984009 1.0887335 8.8508876 0.0065132 5.171775e+30 1.387468e+30 17552.298659874345 611.2760703972465
-2.290525 4.344737 1.093165 8.411868 0.0 0.0 0.0 0.0 2.9087635762366 1.22573 -33.0 897405 -99.0 -99.0 -99.0 -99.0 0.005149749 -6.2963967 -inf -6.0360751 1.2257319 1.2175503 9.150908 0.0048708 0.0 -0.0 22117.54909697047 614.5800869132202
-2.378755 4.284623 1.051809 8.097174 0.0 0.0 0.0 0.0 2.91000484385318 1.15919 -33.0 897387 -99.0 -99.0 -99.0 -99.0 0.003295492 -6.4605007 -inf -5.4122084 1.1591853 1.1507049 8.9744398 0.0058038 2.737e+30 7.336098e+29 19258.524038478143 616.8999666514526
-2.226814 4.414375 1.134932 8.839217 0.0 0.0 0.0 0.0 2.911037583150855 1.2919 -33.0 897420 -99.0 -99.0 -99.0 -99.0 0.005279598 -6.2245707 -inf -6.9778948 1.2919046 1.2853536 9.3885845 0.0038035 2.113385e+30 5.243961e+29 25964.203240035087 618.8351749049459
-2.294687 4.343837 1.091237 8.412616 0.0 0.0 0.0 0.0 2.911141085070683 1.22573 -33.0 897406 -99.0 -99.0 -99.0 -99.0 0.003638575 -6.3120191 -inf -6.0363512 1.2257319 1.2175503 9.151471 0.0048676 4.454666e+30 1.165285e+30 22071.76177154274 619.0293767847081
-2.448533 4.242258 1.025015 7.877334 0.0 0.0 0.0 0.0 2.912900148009216 1.0984 -33.0 897412 -99.0 -99.0 -99.0 -99.0 0.002831714 -6.5848806 -inf -4.9680376 1.0984009 1.0886538 8.851366 0.0065096 2.231949e+30 6.02387e+29 17468.59596294002 622.3370148457493
-2.385135 4.283052 1.048991 8.097286 0.0 0.0 0.0 0.0 2.913741586326352 1.15919 -33.0 897388 -99.0 -99.0 -99.0 -99.0 0.002783131 -6.4830559 -inf -5.4125403 1.1591853 1.1507049 8.9745356 0.0058032 4.105964e+30 1.090229e+30 19188.98485122288 623.923949005431
-2.299424 4.342754 1.089072 8.413144 0.0 0.0 0.0 0.0 2.913977021122556 1.22573 -33.0 897407 -99.0 -99.0 -99.0 -99.0 0.003289638 -6.3326993 -inf -6.0366466 1.2257319 1.2175503 9.1518758 0.0048654 5.354771e+30 1.388824e+30 22016.789996846917 624.3685246304915
-2.234005 4.412651 1.131473 8.839578 0.0 0.0 0.0 0.0 2.914613623200988 1.2919 -33.0 897421 -99.0 -99.0 -99.0 -99.0 0.003821739 -6.2582283 -inf -6.9784202 1.2919046 1.2853536 9.38888 0.0038022 6.357815e+30 1.533669e+30 25861.338570467105 625.571838997351
-2.30522 4.341361 1.086419 8.413423 0.0 0.0 0.0 0.0 2.916979028337981 1.22573 -33.0 897408 -99.0 -99.0 -99.0 -99.0 0.003844384 -6.3535601 -inf -6.0720148 1.2257319 1.217373 9.1521002 0.0048641 3.470734e+30 8.853132e+29 21946.284254223243 630.0584465895083
-2.392353 4.28127 1.045651 8.097391 0.0 0.0 0.0 0.0 2.917728263042071 1.15919 -33.0 897389 -99.0 -99.0 -99.0 -99.0 0.003175956 -6.5112431 -inf -5.412889 1.1591853 1.150602 8.9746267 0.0058025 2.714215e+30 7.18447e+29 19110.409796334792 631.4846690569937
-2.456545 4.240362 1.021192 7.877925 0.0 0.0 0.0 0.0 2.918052646615014 1.0984 -33.0 897413 -99.0 -99.0 -99.0 -99.0 0.002658332 -6.6236887 -inf -4.9684411 1.0984009 1.0886538 8.8517948 0.0065064 2.562976e+30 6.882943e+29 17392.49951823857 632.102920312085
-2.244354 4.410176 1.126852 8.84012 0.0 0.0 0.0 0.0 2.918866362126932 1.2919 -33.0 897422 -99.0 -99.0 -99.0 -99.0 0.004757355 -6.295177 -inf -6.979127 1.2919046 1.2851199 9.3893287 0.0038002 3.021838e+30 7.245494e+29 25714.37659549679 633.6558359082373
-2.309577 4.340312 1.084434 8.413624 0.0 0.0 0.0 0.0 2.919394757210678 1.22573 -33.0 897409 -99.0 -99.0 -99.0 -99.0 0.003206273 -6.3703614 -inf -6.0722748 1.2257319 1.217373 9.1522598 0.0048632 5.304494e+30 1.320526e+30 21893.338909237034 634.6657979308031
-2.39892 4.279653 1.042748 8.097504 0.0 0.0 0.0 0.0 2.921566117130189 1.15919 -33.0 897390 -99.0 -99.0 -99.0 -99.0 0.0026921 -6.5353931 -inf -5.4132332 1.1591853 1.150602 8.974723 0.0058019 3.999849e+30 1.049831e+30 19039.388685715476 638.8290086709571
-2.314946 4.339052 1.081964 8.41405 0.0 0.0 0.0 0.0 2.921982102471302 1.22573 -33.0 897410 -99.0 -99.0 -99.0 -99.0 0.004391751 -6.3950163 -inf -6.0725194 1.2257319 1.217373 9.1525916 0.0048614 1.462666e+30 3.686167e+29 21829.912754003613 639.6289678792609
-2.25309 4.408077 1.122842 8.840527 0.0 0.0 0.0 0.0 2.922599108549235 1.2919 -33.0 897423 -99.0 -99.0 -99.0 -99.0 0.004333579 -6.3286657 -inf -6.9797018 1.2919046 1.2851199 9.3896696 0.0037987 4.002341e+30 9.437725e+29 25590.395619751544 640.8169113445508
-2.464924 4.238385 1.017611 7.878568 0.0 0.0 0.0 0.0 2.923858328205905 1.0984 -33.0 897414 -99.0 -99.0 -99.0 -99.0 0.002225172 -6.661572 -inf -4.9752499 1.0984009 1.0886538 8.8522635 0.0065029 3.683571e+30 9.735209e+29 17313.50513129221 643.2465744205881
-2.318671 4.338205 1.080228 8.414479 0.0 0.0 0.0 0.0 2.924343704418446 1.22573 -33.0 897411 -99.0 -99.0 -99.0 -99.0 0.00261154 -6.403438 -inf -6.072775 1.2257319 1.217373 9.1529281 0.0048595 6.810242e+30 1.703299e+30 21787.379592235957 644.184990014807
-2.406505 4.277783 1.039214 8.097618 0.0 0.0 0.0 0.0 2.925681102741477 1.15919 -33.0 897391 -99.0 -99.0 -99.0 -99.0 0.003157776 -6.5655278 -inf -5.4188517 1.1591853 1.150602 8.9748295 0.0058012 2.379719e+30 6.229976e+29 18957.584480272883 646.7761190339047
-2.263798 4.405501 1.118019 8.841 0.0 0.0 0.0 0.0 2.926624977580197 1.2919 -33.0 897424 -99.0 -99.0 -99.0 -99.0 0.004926893 -6.37106 -inf -6.9799274 1.2919046 1.2851199 9.3900705 0.003797 1.715423e+30 4.07542e+29 25439.056506822846 648.6096287824894
-2.32499 4.336714 1.077336 8.414922 0.0 0.0 0.0 0.0 2.927160779224318 1.22573 -33.0 897412 -99.0 -99.0 -99.0 -99.0 0.004756753 -6.4296598 -inf -6.0730296 1.2257319 1.217373 9.1532824 0.0048575 0.0 -0.0 21712.708406894602 649.6522165774602
-2.328605 4.335901 1.075652 8.415386 0.0 0.0 0.0 0.0 2.929352170770011 1.22573 -33.0 897413 -99.0 -99.0 -99.0 -99.0 0.00259157 -6.4403069 -inf -6.0732929 1.2257319 1.217373 9.1536436 0.0048555 6.533881e+30 1.623852e+30 21672.100201439775 653.9297420678939
-2.413239 4.276123 1.036235 8.097725 0.0 0.0 0.0 0.0 2.92955159129078 1.15919 -33.0 897392 -99.0 -99.0 -99.0 -99.0 0.002623239 -6.5896304 -inf -5.4192007 1.1591853 1.150602 8.9749247 0.0058006 3.823715e+30 9.910926e+29 18885.261378941614 654.3200770003637
-2.271887 4.40359 1.114244 8.841532 0.0 0.0 0.0 0.0 2.930059579502039 1.2919 -33.0 897425 -99.0 -99.0 -99.0 -99.0 0.004224543 -6.3984974 -inf -6.9806461 1.2919046 1.2851199 9.3905159 0.003795 3.599621e+30 8.455207e+29 25327.364466067105 655.3151958040332
-2.476203 4.235684 1.012084 7.879202 0.0 0.0 0.0 0.0 2.930724226733082 1.0984 -33.0 897415 -99.0 -99.0 -99.0 -99.0 0.002745848 -6.7427199 -inf -4.9757738 1.0984009 1.0885533 8.8527413 0.0064993 1.848427e+30 4.904055e+29 17206.161700203014 656.6189593507913
-2.333035 4.334917 1.073585 8.416013 0.0 0.0 0.0 0.0 2.931967327718888 1.22573 -33.0 897414 -99.0 -99.0 -99.0 -99.0 0.003516159 -6.4601706 -inf -6.0735385 1.2257319 1.2172305 9.1541392 0.0048527 3.54499e+30 8.860759e+29 21623.052362159633 659.0627726564151
