logTe log_g Mass e_Mass Age e_Age Teff
4.14 6.5 0.1943 0.0048 500.481 147.114 13803.8388671875
4.14 6.6 0.2031 0.0033 635.371 64.964 13803.8388671875
4.14 6.7 0.2190 0.0032 483.819 49.266 13803.8388671875
4.14 6.8 0.2358 0.0029 317.866 43.980 13803.8388671875
4.14 6.9 0.2566 0.0046 272.628 56.112 13803.8388671875
4.14 7.0 0.2784 0.0045 249.372 40.863 13803.8388671875
4.14 7.1 0.3010 0.0046 238.282 36.497 13803.8388671875
4.14 7.2 0.3215 0.0019 217.713 23.422 13803.8388671875
4.14 7.3 0.3500 0.0035 248.377 34.706 13803.8388671875
4.14 7.4 0.3803 0.0032 294.990 33.570 13803.8388671875
4.14 7.5 0.4102 0.0005 338.701 9.735 13803.8388671875
4.15 3.3 0.3184 0.0062 0.216 26.260 14125.37890625
4.15 3.4 0.3083 0.0059 2.108 25.187 14125.37890625
4.15 3.5 0.2992 0.0065 2.944 36.312 14125.37890625
4.15 3.6 0.2912 0.0039 3.238 23.262 14125.37890625
4.15 3.7 0.2831 0.0036 6.652 21.090 14125.37890625
4.15 3.8 0.2756 0.0036 10.275 22.649 14125.37890625
4.15 3.9 0.2726 0.0072 11.084 19.208 14125.37890625
4.15 4.0 0.2663 0.0064 17.073 16.181 14125.37890625
4.15 4.1 0.2596 0.0061 23.762 18.522 14125.37890625
4.15 4.2 0.2516 0.0056 32.320 21.215 14125.37890625
4.15 4.3 0.2435 0.0052 43.533 23.750 14125.37890625
4.15 4.4 0.2351 0.0047 48.544 26.263 14125.37890625
4.15 4.5 0.2277 0.0042 56.461 26.732 14125.37890625
4.15 4.6 0.2204 0.0039 69.742 27.985 14125.37890625
4.15 4.7 0.2133 0.0031 94.012 28.339 14125.37890625
4.15 4.8 0.2075 0.0020 114.717 27.508 14125.37890625
4.15 4.9 0.2018 0.0019 136.802 26.323 14125.37890625
4.15 5.0 0.1972 0.0019 162.692 24.986 14125.37890625
4.15 5.1 0.1932 0.0018 192.996 24.330 14125.37890625
4.15 5.2 0.1898 0.0017 238.007 33.550 14125.37890625
4.15 5.3 0.1877 0.0019 273.545 35.748 14125.37890625
4.15 5.4 0.1868 0.0018 303.578 49.196 14125.37890625
4.15 5.5 0.1854 0.0019 351.143 53.267 14125.37890625
4.15 5.6 0.1851 0.0022 400.076 55.640 14125.37890625
4.15 5.7 0.1845 0.0024 459.153 77.419 14125.37890625
4.15 5.8 0.1839 0.0030 528.492 105.109 14125.37890625
4.15 5.9 0.1833 0.0036 599.176 121.054 14125.37890625
4.15 6.0 0.1818 0.0083 669.210 141.904 14125.37890625
4.15 6.1 0.1815 0.0079 727.085 131.928 14125.37890625
4.15 6.2 0.1820 0.0073 756.415 123.597 14125.37890625
4.15 6.3 0.1813 0.0068 603.119 152.339 14125.37890625
4.15 6.4 0.1867 0.0056 545.065 151.416 14125.37890625
4.15 6.5 0.1960 0.0046 472.018 148.776 14125.37890625
4.15 6.6 0.2049 0.0032 599.109 66.318 14125.37890625
4.15 6.7 0.2212 0.0032 429.020 61.128 14125.37890625
4.15 6.8 0.2368 0.0027 290.031 41.414 14125.37890625
4.15 6.9 0.2582 0.0042 256.849 48.754 14125.37890625
4.15 7.0 0.2799 0.0042 233.994 31.741 14125.37890625
4.15 7.1 0.3024 0.0042 221.637 27.420 14125.37890625
4.15 7.2 0.3234 0.0020 206.306 17.984 14125.37890625
4.15 7.3 0.3517 0.0035 232.141 32.608 14125.37890625
4.15 7.4 0.3818 0.0032 275.289 31.442 14125.37890625
4.15 7.5 0.4117 0.0004 317.144 8.824 14125.37890625
4.15 7.6 0.4436 0.0001 311.093 4.448 14125.37890625
4.16 3.0 0.3571 0.0039 0.866 9.278 14454.392578125
4.16 3.2 0.3335 0.0067 1.462 27.990 14454.392578125
4.16 3.3 0.3223 0.0063 2.533 26.200 14454.392578125
4.16 3.4 0.3122 0.0060 2.608 25.444 14454.392578125
4.16 3.5 0.3030 0.0069 2.289 37.744 14454.392578125
4.16 3.6 0.2942 0.0043 4.422 22.939 14454.392578125
4.16 3.7 0.2860 0.0035 7.183 18.814 14454.392578125
4.16 3.8 0.2784 0.0034 10.160 20.688 14454.392578125
4.16 3.9 0.2711 0.0032 15.013 19.510 14454.392578125
4.16 4.0 0.2687 0.0063 15.592 15.720 14454.392578125
4.16 4.1 0.2625 0.0059 21.268 16.823 14454.392578125
4.16 4.2 0.2559 0.0055 28.845 18.100 14454.392578125
4.16 4.3 0.2473 0.0054 37.751 24.411 14454.392578125
4.16 4.4 0.2389 0.0049 45.661 26.896 14454.392578125
4.16 4.5 0.2309 0.0045 54.937 28.402 14454.392578125
4.16 4.6 0.2237 0.0040 63.260 27.845 14454.392578125
4.16 4.7 0.2168 0.0036 78.483 28.250 14454.392578125
4.16 4.8 0.2104 0.0029 100.478 29.514 14454.392578125
4.16 4.9 0.2049 0.0019 128.571 27.293 14454.392578125
4.16 5.0 0.1999 0.0019 154.002 25.891 14454.392578125
4.16 5.1 0.1956 0.0018 186.024 27.381 14454.392578125
4.16 5.2 0.1924 0.0020 217.958 41.624 14454.392578125
4.16 5.3 0.1906 0.0027 237.004 56.682 14454.392578125
4.16 5.4 0.1890 0.0024 268.221 61.252 14454.392578125
4.16 5.5 0.1881 0.0021 307.694 64.034 14454.392578125
4.16 5.6 0.1874 0.0024 368.381 68.986 14454.392578125
4.16 5.7 0.1866 0.0025 424.652 81.325 14454.392578125
4.16 5.8 0.1857 0.0039 491.210 126.016 14454.392578125
4.16 5.9 0.1858 0.0041 550.194 129.864 14454.392578125
4.16 6.0 0.1832 0.0079 631.626 142.501 14454.392578125
4.16 6.1 0.1836 0.0077 677.434 135.475 14454.392578125
4.16 6.2 0.1842 0.0071 709.205 127.189 14454.392578125
4.16 6.3 0.1820 0.0064 579.513 155.769 14454.392578125
4.16 6.4 0.1875 0.0054 533.767 155.141 14454.392578125
4.16 6.5 0.1970 0.0046 460.838 153.142 14454.392578125
4.16 6.6 0.2081 0.0042 422.346 143.628 14454.392578125
4.16 6.7 0.2226 0.0030 389.552 57.194 14454.392578125
4.16 6.8 0.2384 0.0029 262.075 36.848 14454.392578125
4.16 6.9 0.2596 0.0039 240.505 42.357 14454.392578125
4.16 7.0 0.2814 0.0039 218.707 23.575 14454.392578125
4.16 7.1 0.3035 0.0037 204.462 19.514 14454.392578125
4.16 7.2 0.3253 0.0020 194.464 13.276 14454.392578125
4.16 7.3 0.3535 0.0035 217.012 30.747 14454.392578125
4.16 7.4 0.3834 0.0032 256.959 29.459 14454.392578125
4.16 7.5 0.4132 0.0006 298.316 10.912 14454.392578125
4.17 3.1 0.3503 0.0079 1.065 32.928 14791.0869140625
4.17 3.2 0.3379 0.0068 2.625 28.545 14791.0869140625
4.17 3.3 0.3267 0.0063 3.063 26.342 14791.0869140625
4.17 3.4 0.3163 0.0065 3.243 27.372 14791.0869140625
4.17 3.5 0.3064 0.0072 2.792 38.995 14791.0869140625
4.17 3.6 0.2978 0.0061 3.320 32.995 14791.0869140625
4.17 3.7 0.2893 0.0040 6.288 24.085 14791.0869140625
4.17 3.8 0.2813 0.0035 10.082 21.434 14791.0869140625
4.17 3.9 0.2740 0.0037 13.602 24.743 14791.0869140625
4.17 4.0 0.2710 0.0069 13.478 22.746 14791.0869140625
4.17 4.1 0.2652 0.0063 18.759 18.441 14791.0869140625
4.17 4.2 0.2588 0.0056 26.039 16.785 14791.0869140625
4.17 4.3 0.2509 0.0056 34.146 17.730 14791.0869140625
4.17 4.4 0.2427 0.0052 44.872 24.250 14791.0869140625
4.17 4.5 0.2346 0.0047 51.353 26.999 14791.0869140625
4.17 4.6 0.2273 0.0043 60.043 26.624 14791.0869140625
4.17 4.7 0.2199 0.0038 75.504 28.652 14791.0869140625
4.17 4.8 0.2136 0.0032 91.476 28.283 14791.0869140625
4.17 4.9 0.2080 0.0020 111.812 26.771 14791.0869140625
4.17 5.0 0.2028 0.0020 135.637 25.801 14791.0869140625
4.17 5.1 0.1983 0.0018 173.322 29.933 14791.0869140625
4.17 5.2 0.1956 0.0027 180.705 63.650 14791.0869140625
4.17 5.3 0.1936 0.0030 198.264 69.997 14791.0869140625
4.17 5.4 0.1913 0.0029 241.033 74.340 14791.0869140625
4.17 5.5 0.1902 0.0025 282.652 76.952 14791.0869140625
4.17 5.6 0.1897 0.0026 330.388 79.368 14791.0869140625
4.17 5.7 0.1877 0.0038 416.825 125.054 14791.0869140625
4.17 5.8 0.1874 0.0040 459.614 129.379 14791.0869140625
4.17 5.9 0.1871 0.0042 528.565 132.316 14791.0869140625
4.17 6.0 0.1824 0.0074 622.274 138.138 14791.0869140625
4.17 6.1 0.1830 0.0074 658.915 134.279 14791.0869140625
4.17 6.2 0.1846 0.0071 673.987 130.686 14791.0869140625
4.17 6.3 0.1842 0.0068 552.937 150.838 14791.0869140625
4.17 6.4 0.1892 0.0054 529.079 152.800 14791.0869140625
4.17 6.5 0.1980 0.0046 470.100 151.704 14791.0869140625
4.17 6.6 0.2089 0.0042 432.845 142.905 14791.0869140625
4.17 6.7 0.2240 0.0029 354.280 56.325 14791.0869140625
4.17 6.8 0.2390 0.0025 242.340 33.996 14791.0869140625
4.17 6.9 0.2608 0.0037 225.594 37.358 14791.0869140625
4.17 7.0 0.2828 0.0037 203.802 17.381 14791.0869140625
4.17 7.1 0.3038 0.0031 187.260 13.719 14791.0869140625
4.17 7.2 0.3272 0.0020 182.202 9.699 14791.0869140625
4.17 7.3 0.3552 0.0034 202.890 29.037 14791.0869140625
4.17 7.4 0.3850 0.0031 239.924 27.666 14791.0869140625
4.17 7.5 0.4147 0.0006 279.293 10.057 14791.0869140625
4.17 7.6 0.4472 0.0003 342.829 6.490 14791.0869140625
4.17 7.7 0.4781 0.0000 330.865 2.190 14791.0869140625
4.18 3.1 0.3551 0.0076 2.087 31.236 15135.6064453125
4.18 3.2 0.3428 0.0070 2.566 29.200 15135.6064453125
4.18 3.3 0.3316 0.0064 2.358 26.783 15135.6064453125
4.18 3.4 0.3211 0.0066 2.357 27.714 15135.6064453125
4.18 3.5 0.3107 0.0067 3.246 28.607 15135.6064453125
4.18 3.6 0.3012 0.0071 3.659 38.104 15135.6064453125
4.18 3.7 0.2928 0.0048 5.049 28.931 15135.6064453125
4.18 3.8 0.2848 0.0044 7.201 29.330 15135.6064453125
4.18 3.9 0.2769 0.0041 12.711 26.984 15135.6064453125
4.18 4.0 0.2700 0.0038 16.995 25.425 15135.6064453125
4.18 4.1 0.2678 0.0063 16.717 20.782 15135.6064453125
4.18 4.2 0.2616 0.0058 22.993 19.766 15135.6064453125
4.18 4.3 0.2551 0.0052 31.075 19.834 15135.6064453125
4.18 4.4 0.2464 0.0054 40.478 19.563 15135.6064453125
4.18 4.5 0.2385 0.0050 51.859 24.905 15135.6064453125
4.18 4.6 0.2307 0.0045 58.343 28.784 15135.6064453125
4.18 4.7 0.2238 0.0042 77.561 18.765 15135.6064453125
4.18 4.8 0.2169 0.0035 84.754 25.785 15135.6064453125
4.18 4.9 0.2112 0.0026 102.706 26.894 15135.6064453125
4.18 5.0 0.2059 0.0018 123.226 25.867 15135.6064453125
4.18 5.1 0.2024 0.0030 115.053 65.948 15135.6064453125
4.18 5.2 0.1989 0.0031 140.466 78.656 15135.6064453125
4.18 5.3 0.1961 0.0033 173.718 85.363 15135.6064453125
4.18 5.4 0.1937 0.0033 212.249 87.870 15135.6064453125
4.18 5.5 0.1919 0.0040 261.452 105.859 15135.6064453125
4.18 5.6 0.1907 0.0039 327.967 118.750 15135.6064453125
4.18 5.7 0.1885 0.0047 411.902 144.115 15135.6064453125
4.18 5.8 0.1881 0.0048 449.860 145.964 15135.6064453125
4.18 5.9 0.1868 0.0063 501.220 153.168 15135.6064453125
4.18 6.0 0.1829 0.0074 597.706 147.358 15135.6064453125
4.18 6.1 0.1833 0.0073 636.463 142.865 15135.6064453125
4.18 6.2 0.1848 0.0071 652.884 139.258 15135.6064453125
4.18 6.3 0.1841 0.0074 578.211 151.961 15135.6064453125
4.18 6.4 0.1894 0.0059 575.123 153.741 15135.6064453125
4.18 6.5 0.1982 0.0048 513.027 149.832 15135.6064453125
4.18 6.6 0.2092 0.0043 466.386 141.134 15135.6064453125
4.18 6.7 0.2233 0.0039 360.661 129.697 15135.6064453125
4.18 6.8 0.2440 0.0033 237.620 30.121 15135.6064453125
4.18 6.9 0.2634 0.0032 190.358 34.859 15135.6064453125
4.18 7.0 0.2848 0.0032 177.277 21.710 15135.6064453125
4.18 7.1 0.3063 0.0031 162.256 10.932 15135.6064453125
4.18 7.2 0.3290 0.0019 169.897 7.095 15135.6064453125
4.18 7.3 0.3570 0.0034 189.783 27.490 15135.6064453125
4.18 7.4 0.3865 0.0030 223.988 25.971 15135.6064453125
4.18 7.5 0.4162 0.0006 261.476 9.260 15135.6064453125
4.18 7.6 0.4484 0.0003 320.430 5.716 15135.6064453125
4.19 3.1 0.3606 0.0096 1.373 43.277 15488.16796875
4.19 3.2 0.3486 0.0074 0.182 30.845 15488.16796875
4.19 3.3 0.3366 0.0066 1.476 27.351 15488.16796875
4.19 3.4 0.3258 0.0071 1.292 29.964 15488.16796875
4.19 3.5 0.3154 0.0076 1.292 35.384 15488.16796875
4.19 3.6 0.3048 0.0074 3.872 34.592 15488.16796875
4.19 3.7 0.2964 0.0068 2.898 45.478 15488.16796875
4.19 3.8 0.2878 0.0052 7.624 32.219 15488.16796875
4.19 3.9 0.2799 0.0046 11.853 28.783 15488.16796875
4.19 4.0 0.2731 0.0040 14.303 27.314 15488.16796875
4.19 4.1 0.2662 0.0038 20.546 26.081 15488.16796875
4.19 4.2 0.2642 0.0061 20.442 21.548 15488.16796875
4.19 4.3 0.2579 0.0055 27.457 23.012 15488.16796875
4.19 4.4 0.2514 0.0051 36.639 23.297 15488.16796875
4.19 4.5 0.2421 0.0052 47.072 24.431 15488.16796875
4.19 4.6 0.2345 0.0049 58.404 30.692 15488.16796875
4.19 4.7 0.2274 0.0048 62.898 46.346 15488.16796875
4.19 4.8 0.2205 0.0037 87.062 19.094 15488.16796875
4.19 4.9 0.2143 0.0032 103.626 20.132 15488.16796875
4.19 5.0 0.2091 0.0019 114.224 27.265 15488.16796875
4.19 5.1 0.2055 0.0033 88.064 76.887 15488.16796875
4.19 5.2 0.2015 0.0033 107.683 79.935 15488.16796875
4.19 5.3 0.1972 0.0040 179.613 111.979 15488.16796875
4.19 5.4 0.1947 0.0045 216.625 120.601 15488.16796875
4.19 5.5 0.1933 0.0048 252.252 122.268 15488.16796875
4.19 5.6 0.1919 0.0044 326.529 131.151 15488.16796875
4.19 5.7 0.1893 0.0049 420.830 148.688 15488.16796875
4.19 5.8 0.1884 0.0050 467.634 150.356 15488.16796875
4.19 5.9 0.1868 0.0062 523.469 154.532 15488.16796875
4.19 6.0 0.1844 0.0074 591.196 154.991 15488.16796875
4.19 6.1 0.1831 0.0070 652.453 147.106 15488.16796875
4.19 6.2 0.1821 0.0075 660.395 132.104 15488.16796875
4.19 6.3 0.1851 0.0066 596.540 151.626 15488.16796875
4.19 6.4 0.1911 0.0057 568.779 152.011 15488.16796875
4.19 6.5 0.2003 0.0050 502.697 153.001 15488.16796875
4.19 6.6 0.2115 0.0047 447.906 145.392 15488.16796875
4.19 6.7 0.2258 0.0042 343.700 134.805 15488.16796875
4.19 6.8 0.2461 0.0033 223.368 29.372 15488.16796875
4.19 6.9 0.2649 0.0030 169.466 33.661 15488.16796875
4.19 7.0 0.2864 0.0030 159.560 24.057 15488.16796875
4.19 7.1 0.3094 0.0030 146.418 12.598 15488.16796875
4.19 7.2 0.3309 0.0019 157.908 5.101 15488.16796875
4.19 7.3 0.3588 0.0033 177.465 26.043 15488.16796875
4.19 7.4 0.3881 0.0030 209.184 24.428 15488.16796875
4.19 7.5 0.4177 0.0006 244.831 8.491 15488.16796875
4.19 7.6 0.4497 0.0003 299.577 4.973 15488.16796875
4.19 7.7 0.4795 0.0001 227.084 2.849 15488.16796875
4.20 3.6 0.3089 0.0098 1.704 49.343 15848.9248046875
4.20 3.7 0.3000 0.0094 3.459 55.852 15848.9248046875
4.20 3.8 0.2913 0.0057 6.220 35.382 15848.9248046875
4.20 3.9 0.2834 0.0048 9.818 29.806 15848.9248046875
4.20 4.0 0.2759 0.0046 13.554 29.627 15848.9248046875
4.20 4.1 0.2687 0.0044 19.522 27.972 15848.9248046875
4.20 4.2 0.2668 0.0065 17.851 26.985 15848.9248046875
4.20 4.3 0.2608 0.0057 24.468 25.623 15848.9248046875
4.20 4.4 0.2545 0.0052 31.605 30.230 15848.9248046875
4.20 4.5 0.2479 0.0052 41.358 38.156 15848.9248046875
4.20 4.6 0.2387 0.0055 45.479 54.617 15848.9248046875
4.20 4.7 0.2315 0.0057 54.085 73.786 15848.9248046875
4.20 4.8 0.2246 0.0058 66.355 90.086 15848.9248046875
4.20 4.9 0.2183 0.0044 85.322 60.697 15848.9248046875
4.20 5.0 0.2134 0.0044 83.016 99.042 15848.9248046875
4.20 5.1 0.2077 0.0047 107.184 107.616 15848.9248046875
4.20 5.2 0.2023 0.0056 153.715 142.655 15848.9248046875
4.20 5.3 0.1986 0.0057 189.931 147.890 15848.9248046875
4.20 5.4 0.1959 0.0058 224.169 147.012 15848.9248046875
4.20 5.5 0.1937 0.0060 272.875 147.619 15848.9248046875
4.20 5.6 0.1919 0.0057 352.160 149.327 15848.9248046875
4.20 5.7 0.1898 0.0058 438.980 162.350 15848.9248046875
4.20 5.8 0.1880 0.0057 511.528 162.555 15848.9248046875
4.20 5.9 0.1865 0.0063 564.963 163.071 15848.9248046875
4.20 6.0 0.1851 0.0072 612.071 166.055 15848.9248046875
4.20 6.1 0.1812 0.0088 649.968 149.926 15848.9248046875
4.20 6.2 0.1828 0.0074 666.222 138.670 15848.9248046875
4.20 6.3 0.1867 0.0064 587.784 156.587 15848.9248046875
4.20 6.4 0.1935 0.0056 540.735 155.432 15848.9248046875
4.20 6.5 0.2033 0.0051 457.162 156.378 15848.9248046875
4.20 6.6 0.2147 0.0049 403.628 147.400 15848.9248046875
4.20 6.7 0.2293 0.0043 292.017 119.025 15848.9248046875
4.20 6.8 0.2482 0.0034 211.156 29.753 15848.9248046875
4.20 6.9 0.2666 0.0029 149.262 34.481 15848.9248046875
4.20 7.0 0.2882 0.0030 141.899 26.290 15848.9248046875
4.20 7.1 0.3114 0.0029 133.774 14.322 15848.9248046875
4.20 7.2 0.3337 0.0026 142.270 8.230 15848.9248046875
4.20 7.3 0.3606 0.0033 165.941 24.732 15848.9248046875
4.20 7.4 0.3897 0.0029 195.245 22.968 15848.9248046875
4.20 7.5 0.4192 0.0006 229.251 7.771 15848.9248046875
4.20 7.6 0.4509 0.0002 280.095 4.289 15848.9248046875
4.20 7.7 0.4802 0.0001 220.518 2.606 15848.9248046875
4.21 3.5 0.3240 0.0093 0.181 38.114 16218.1025390625
4.21 3.6 0.3133 0.0098 1.722 49.474 16218.1025390625
4.21 3.7 0.3034 0.0099 3.779 50.816 16218.1025390625
4.21 3.8 0.2949 0.0073 5.377 40.447 16218.1025390625
4.21 3.9 0.2864 0.0055 9.302 31.909 16218.1025390625
4.21 4.0 0.2786 0.0049 13.603 28.340 16218.1025390625
4.21 4.1 0.2717 0.0047 17.456 27.982 16218.1025390625
4.21 4.2 0.2651 0.0047 22.020 34.283 16218.1025390625
4.21 4.3 0.2638 0.0062 19.314 35.162 16218.1025390625
4.21 4.4 0.2576 0.0053 26.669 40.681 16218.1025390625
4.21 4.5 0.2515 0.0057 30.500 59.295 16218.1025390625
4.21 4.6 0.2448 0.0063 37.728 86.018 16218.1025390625
4.21 4.7 0.2355 0.0066 41.222 99.650 16218.1025390625
4.21 4.8 0.2280 0.0065 63.409 110.160 16218.1025390625
4.21 4.9 0.2209 0.0064 90.202 121.811 16218.1025390625
4.21 5.0 0.2152 0.0060 105.738 126.049 16218.1025390625
4.21 5.1 0.2089 0.0058 148.010 131.616 16218.1025390625
4.21 5.2 0.2020 0.0063 222.814 154.715 16218.1025390625
4.21 5.3 0.1984 0.0064 244.446 156.641 16218.1025390625
4.21 5.4 0.1964 0.0066 264.807 158.361 16218.1025390625
4.21 5.5 0.1955 0.0068 279.561 159.238 16218.1025390625
4.21 5.6 0.1940 0.0067 325.848 163.416 16218.1025390625
4.21 5.7 0.1921 0.0065 417.911 175.228 16218.1025390625
4.21 5.8 0.1905 0.0064 481.484 175.643 16218.1025390625
4.21 5.9 0.1881 0.0069 554.253 175.228 16218.1025390625
4.21 6.0 0.1872 0.0074 601.571 173.491 16218.1025390625
4.21 6.1 0.1845 0.0088 640.506 145.598 16218.1025390625
4.21 6.2 0.1870 0.0078 649.408 139.165 16218.1025390625
4.21 6.3 0.1895 0.0061 562.057 159.321 16218.1025390625
4.21 6.4 0.1960 0.0057 510.123 159.846 16218.1025390625
4.21 6.5 0.2066 0.0054 405.845 155.955 16218.1025390625
4.21 6.6 0.2186 0.0050 331.376 130.169 16218.1025390625
4.21 6.7 0.2326 0.0044 250.285 117.961 16218.1025390625
4.21 6.8 0.2484 0.0040 203.786 105.349 16218.1025390625
4.21 6.9 0.2686 0.0029 125.722 30.015 16218.1025390625
4.21 7.0 0.2902 0.0029 125.294 26.965 16218.1025390625
4.21 7.1 0.3132 0.0028 122.452 15.228 16218.1025390625
4.21 7.2 0.3358 0.0026 129.017 11.677 16218.1025390625
4.21 7.3 0.3625 0.0032 155.085 23.596 16218.1025390625
4.21 7.4 0.3913 0.0028 182.174 21.560 16218.1025390625
4.21 7.5 0.4207 0.0006 214.622 7.035 16218.1025390625
4.21 7.6 0.4521 0.0002 261.924 3.635 16218.1025390625
4.22 3.5 0.3274 0.0088 1.655 36.508 16595.861328125
4.22 3.6 0.3172 0.0096 2.717 48.145 16595.861328125
4.22 3.7 0.3069 0.0096 4.163 49.082 16595.861328125
4.22 3.8 0.2984 0.0099 5.064 49.649 16595.861328125
4.22 3.9 0.2901 0.0061 7.381 35.043 16595.861328125
4.22 4.0 0.2819 0.0052 12.005 29.752 16595.861328125
4.22 4.1 0.2747 0.0051 15.221 32.431 16595.861328125
4.22 4.2 0.2679 0.0053 19.941 37.292 16595.861328125
4.22 4.3 0.2618 0.0061 21.669 54.388 16595.861328125
4.22 4.4 0.2605 0.0061 22.404 50.981 16595.861328125
4.22 4.5 0.2548 0.0064 19.441 79.393 16595.861328125
4.22 4.6 0.2486 0.0070 28.111 104.751 16595.861328125
4.22 4.7 0.2410 0.0073 50.980 122.542 16595.861328125
4.22 4.8 0.2311 0.0072 68.758 128.065 16595.861328125
4.22 4.9 0.2239 0.0071 100.556 132.218 16595.861328125
4.22 5.0 0.2171 0.0068 138.557 134.690 16595.861328125
4.22 5.1 0.2107 0.0067 190.630 156.838 16595.861328125
4.22 5.2 0.2057 0.0068 209.155 165.534 16595.861328125
4.22 5.3 0.2020 0.0069 223.167 165.222 16595.861328125
4.22 5.4 0.1995 0.0070 243.387 165.264 16595.861328125
4.22 5.5 0.1974 0.0071 280.129 166.799 16595.861328125
4.22 5.6 0.1949 0.0070 341.500 175.839 16595.861328125
4.22 5.7 0.1939 0.0069 376.765 179.590 16595.861328125
4.22 5.8 0.1936 0.0068 424.021 181.962 16595.861328125
4.22 5.9 0.1895 0.0086 500.540 183.220 16595.861328125
4.22 6.0 0.1892 0.0087 538.232 179.733 16595.861328125
4.22 6.1 0.1873 0.0092 576.460 157.047 16595.861328125
4.22 6.2 0.1903 0.0086 587.485 151.839 16595.861328125
4.22 6.3 0.1942 0.0073 503.386 163.253 16595.861328125
4.22 6.4 0.2005 0.0062 440.753 154.501 16595.861328125
4.22 6.5 0.2104 0.0056 349.585 149.320 16595.861328125
4.22 6.6 0.2216 0.0053 301.702 141.324 16595.861328125
4.22 6.7 0.2355 0.0047 219.981 125.409 16595.861328125
4.22 6.8 0.2512 0.0042 176.623 106.560 16595.861328125
4.22 6.9 0.2730 0.0038 125.307 34.955 16595.861328125
4.22 7.0 0.2920 0.0027 112.419 25.780 16595.861328125
4.22 7.1 0.3149 0.0027 112.364 15.617 16595.861328125
4.22 7.2 0.3374 0.0025 118.601 13.088 16595.861328125
4.22 7.3 0.3644 0.0031 144.769 22.147 16595.861328125
4.22 7.4 0.3929 0.0027 169.850 20.211 16595.861328125
4.22 7.5 0.4222 0.0006 200.893 6.330 16595.861328125
4.22 7.6 0.4534 0.0002 244.965 3.016 16595.861328125
4.23 3.3 0.3556 0.0108 0.796 40.638 16982.4375
4.23 3.4 0.3424 0.0085 4.186 32.106 16982.4375
4.23 3.5 0.3306 0.0078 5.428 29.214 16982.4375
4.23 3.6 0.3210 0.0099 0.650 49.575 16982.4375
4.23 3.7 0.3110 0.0102 0.997 51.561 16982.4375
4.23 3.8 0.3019 0.0100 2.655 50.029 16982.4375
4.23 3.9 0.2936 0.0075 5.359 40.125 16982.4375
4.23 4.0 0.2849 0.0056 10.808 31.239 16982.4375
4.23 4.1 0.2774 0.0056 14.022 35.305 16982.4375
4.23 4.2 0.2707 0.0058 17.343 44.328 16982.4375
4.23 4.3 0.2646 0.0064 20.180 57.275 16982.4375
4.23 4.4 0.2631 0.0069 22.371 64.977 16982.4375
4.23 4.5 0.2578 0.0071 17.034 94.816 16982.4375
4.23 4.6 0.2516 0.0076 23.979 116.528 16982.4375
4.23 4.7 0.2442 0.0081 52.138 129.898 16982.4375
4.23 4.8 0.2360 0.0083 82.650 139.852 16982.4375
4.23 4.9 0.2279 0.0082 105.833 146.063 16982.4375
4.23 5.0 0.2213 0.0078 114.739 153.496 16982.4375
4.23 5.1 0.2164 0.0076 125.660 157.087 16982.4375
4.23 5.2 0.2128 0.0074 131.108 170.567 16982.4375
4.23 5.3 0.2074 0.0075 184.496 177.239 16982.4375
4.23 5.4 0.2038 0.0077 216.394 179.290 16982.4375
4.23 5.5 0.2015 0.0079 240.323 179.640 16982.4375
4.23 5.6 0.1985 0.0076 296.562 185.590 16982.4375
4.23 5.7 0.1963 0.0074 334.670 184.424 16982.4375
4.23 5.8 0.1935 0.0090 403.735 186.534 16982.4375
4.23 5.9 0.1923 0.0092 447.049 181.243 16982.4375
4.23 6.0 0.1914 0.0094 476.585 177.655 16982.4375
4.23 6.1 0.1909 0.0091 494.300 163.172 16982.4375
4.23 6.2 0.1939 0.0085 494.670 153.447 16982.4375
4.23 6.3 0.1977 0.0075 422.908 160.439 16982.4375
4.23 6.4 0.2039 0.0066 389.786 156.685 16982.4375
4.23 6.5 0.2132 0.0058 316.813 153.649 16982.4375
4.23 6.6 0.2241 0.0054 279.880 146.349 16982.4375
4.23 6.7 0.2376 0.0048 210.353 132.439 16982.4375
4.23 6.8 0.2532 0.0043 168.269 104.000 16982.4375
4.23 6.9 0.2720 0.0032 109.168 63.448 16982.4375
4.23 7.0 0.2940 0.0025 99.651 23.100 16982.4375
4.23 7.1 0.3166 0.0024 101.640 15.223 16982.4375
4.23 7.2 0.3385 0.0019 111.732 4.790 16982.4375
4.23 7.3 0.3663 0.0031 135.079 20.889 16982.4375
4.23 7.4 0.3946 0.0026 158.115 18.781 16982.4375
4.23 7.5 0.4238 0.0006 187.986 5.679 16982.4375
4.23 7.6 0.4546 0.0001 229.113 2.495 16982.4375
4.24 3.2 0.3733 0.0145 0.546 39.739 17378.0
4.24 3.3 0.3589 0.0145 3.791 39.763 17378.0
4.24 3.4 0.3458 0.0093 6.999 34.759 17378.0
4.24 3.5 0.3346 0.0090 4.819 34.505 17378.0
4.24 3.6 0.3233 0.0082 6.350 31.681 17378.0
4.24 3.7 0.3135 0.0086 5.754 43.508 17378.0
4.24 3.8 0.3047 0.0089 4.769 45.617 17378.0
4.24 3.9 0.2963 0.0090 5.762 47.054 17378.0
4.24 4.0 0.2880 0.0060 9.903 35.726 17378.0
