teff FUV NUV G3 G3_BP G3_RP U B V R I u g r i z J H Ks W1 W2 W3 H1 H2 H3 H4
14050.0 176992768.0 211267024.0 31602966.0 53206792.0 15696184.0 127046744.0 78340824.0 43626044.0 23456744.0 10995614.0 124081264.0 66075004.0 31277280.0 17337414.0 9763120.0 3236962.5 1150638.125 419639.375 79137.2109375 23252.12890625 624.9531860351562 142293998.16800833 149391359.12268928 166784524.48024085 181585309.02248555
14100.0 181194032.0 214668480.0 31853478.0 53666504.0 15798868.0 128450760.0 79069184.0 43971016.0 23621062.0 11063222.0 125436584.0 66659728.0 31506602.0 17451118.0 9821738.0 3253968.25 1156150.25 421517.0 79464.9375 23344.560546875 627.2896118164062 146017629.4049245 153236532.37983763 170881793.37409148 185854612.65067902
14150.0 185464896.0 218101376.0 32104532.0 54127432.0 15901662.0 129861072.0 79799760.0 44316672.0 23785606.0 11130886.0 126797816.0 67246032.0 31736286.0 17564942.0 9880400.0 3270980.75 1161663.75 423394.84375 79792.6796875 23436.990234375 629.6260375976562 149812376.81972998 157153302.58593753 175050212.13028404 190193409.04071116
14200.0 189805904.0 221565728.0 32356126.0 54589564.0 16004569.0 131277664.0 80532544.0 44663008.0 23950376.0 11198609.0 128164968.0 67833896.0 31966330.0 17678890.0 9939108.0 3288000.0 1167178.625 425272.96875 80120.4453125 23529.423828125 631.9624633789062 153678962.82382995 161142398.04452136 179290413.0330828 194602254.23957157
14250.0 194217584.0 225061552.0 32608254.0 55052896.0 16107585.0 132700496.0 81267512.0 45010016.0 24115368.0 11266388.0 129537984.0 68423320.0 32196730.0 17792958.0 9997860.0 3305026.25 1172694.5 427151.3125 80448.2265625 23621.86328125 634.2990112304688 157618192.47777632 165204524.85746974 183603000.51749468 199081643.0379702
14300.0 198700496.0 228588816.0 32860912.0 55517412.0 16210710.0 134129536.0 82004648.0 45357688.0 24280582.0 11334223.0 130916832.0 69014288.0 32427480.0 17907144.0 10056655.0 3322059.25 1178211.75 429029.90625 80776.0234375 23714.302734375 636.6354370117188 161630805.5156726 169340446.4288449 187988606.86778393 203632131.4828966
14350.0 203255216.0 232147568.0 33114098.0 55983112.0 16313944.0 135564768.0 82743952.0 45706024.0 24446016.0 11402114.0 132301496.0 69606792.0 32658584.0 18021452.0 10115494.0 3339098.75 1183730.125 430908.75 81103.8515625 23806.74609375 638.9719848632812 165717612.2838641 173550892.61264148 192447867.3305269 208254259.62212038
14400.0 207882272.0 235737792.0 33367806.0 56449980.0 16417285.0 137006112.0 83485384.0 46055012.0 24611666.0 11470060.0 133691904.0 70200816.0 32890030.0 18135878.0 10174376.0 3356145.0 1189249.75 432787.84375 81431.6875 23899.19140625 641.3084716796875 169879348.55210942 177836587.06100506 196981386.34073034 212948500.3955632
14450.0 212582208.0 239359504.0 33622032.0 56918016.0 16520732.0 138453568.0 84228944.0 46404652.0 24777532.0 11538061.0 135088064.0 70796344.0 33121822.0 18250420.0 10233300.0 3373197.75 1194770.625 434667.125 81759.5390625 23991.640625 643.6449584960938 174116772.69865873 182198242.0776654 201589799.14497063 217715372.00020635
14500.0 217355552.0 243012688.0 33876772.0 57387200.0 16624284.0 139907104.0 84974632.0 46754940.0 24943610.0 11606116.0 136489936.0 71393376.0 33353954.0 18365076.0 10292268.0 3390256.75 1200292.5 436546.65625 82087.40625 24084.091796875 645.9815063476562 178430677.74715903 186636622.61714703 206273684.10285997 222555392.63303125
14550.0 222202832.0 246697328.0 34132024.0 57857536.0 16727940.0 141366672.0 85722400.0 47105868.0 25109900.0 11674225.0 137897456.0 71991896.0 33586424.0 18479848.0 10351277.0 3407322.5 1205815.625 438426.4375 82415.296875 24176.544921875 648.3180541992188 182821819.4329639 191152420.33199012 211033651.5740292 227469068.78788352
14600.0 227124592.0 250413456.0 34387780.0 58329008.0 16831700.0 142832256.0 86472256.0 47457428.0 25276400.0 11742386.0 139310640.0 72591896.0 33819228.0 18594732.0 10410326.0 3424394.5 1211340.0 440306.4375 82743.203125 24269.0 650.6546630859375 187290938.81162533 195746347.5259246 215870317.84273344 232456874.96016815
14650.0 232121360.0 254161024.0 34644044.0 58801612.0 16935562.0 144303840.0 87224184.0 47809620.0 25443108.0 11810601.0 140729456.0 73193360.0 34052368.0 18709730.0 10469418.0 3441472.5 1216865.5 442186.65625 83071.125 24361.4609375 652.9912109375 191838794.2613936 200419134.052945 220784280.23090613 237519329.34686655
14700.0 237193632.0 257940080.0 34900804.0 59275340.0 17039526.0 145781344.0 87978168.0 48162432.0 25610020.0 11878867.0 142153824.0 73796280.0 34285832.0 18824838.0 10528549.0 3458557.0 1222392.0 444067.09375 83399.0625 24453.921875 655.3278198242188 196466180.127364 205171511.3175084 225776139.02279285 242656934.14573973
14750.0 242341952.0 261750544.0 35158060.0 59750176.0 17143590.0 147264752.0 88734184.0 48515868.0 25777138.0 11947186.0 143583744.0 74400640.0 34519624.0 18940058.0 10587721.0 3475647.5 1227919.75 445943.65625 83727.015625 24546.384765625 657.6644287109375 201173820.1423902 210004174.07307953 230846472.57800594 247870142.00140482
14800.0 247566800.0 265592480.0 35415808.0 60226124.0 17247754.0 148754064.0 89492232.0 48869916.0 25944460.0 12015555.0 145019216.0 75006448.0 34753744.0 19055386.0 10646933.0 3492744.25 1233448.625 447819.21875 84054.9921875 24638.8515625 660.0010375976562 205962488.68597248 214917850.62319097 235995856.29384553 253159421.5576989
14850.0 252868736.0 269465824.0 35674044.0 60703168.0 17352016.0 150249216.0 90252288.0 49224576.0 26111980.0 12083976.0 146460160.0 75613672.0 34988180.0 19170824.0 10706184.0 3509846.75 1238978.5 449702.28125 84382.984375 24731.318359375 662.337646484375 210832914.77675796 219913241.9231566 241224937.26613596 258525336.268663
14900.0 258248240.0 273370592.0 35932768.0 61181304.0 17456378.0 151750192.0 91014344.0 49579840.0 26279700.0 12152447.0 147906560.0 76222312.0 35222932.0 19286370.0 10765475.0 3526955.5 1244509.5 451590.25 84710.984375 24823.7890625 664.67431640625 215785874.11569518 224991060.27670622 246534255.9298468 263968316.92812583
14950.0 263705776.0 277306752.0 36191968.0 61660520.0 17560836.0 153256928.0 91778384.0 49935704.0 26447618.0 12220967.0 149358368.0 76832352.0 35458004.0 19402020.0 10824805.0 3544070.25 1250041.625 453457.40625 85039.0078125 24916.26171875 667.0109252929688 220822090.4356379 230151965.33677483 251924352.71994755 269488772.47912836
15000.0 269241888.0 281274272.0 36451648.0 62140816.0 17665388.0 154769440.0 92544392.0 50292164.0 26615730.0 12289536.0 150815600.0 77443792.0 35693388.0 19517776.0 10884172.0 3561190.5 1255574.875 455346.6875 85367.046875 25008.736328125 669.3475952148438 225942324.75773308 235396690.0582817 257395849.84531724 275087232.8217875
15050.0 274857024.0 285273216.0 36711800.0 62622176.0 17770038.0 156287648.0 93312352.0 50649212.0 26784038.0 12358155.0 152278176.0 78056608.0 35929084.0 19633638.0 10943577.0 3578316.75 1261109.0 457225.15625 85695.09375 25101.21484375 671.6842651367188 231147288.77792957 240725952.94680578 262949280.62785202 280764108.45462734
15100.0 280551744.0 289303456.0 36972424.0 63104600.0 17874780.0 157811584.0 94082272.0 51006848.0 26952536.0 12426822.0 153746128.0 78670808.0 36165084.0 19749604.0 11003021.0 3595449.0 1266644.375 459108.78125 86023.1640625 25193.693359375 674.02099609375 236437778.16277102 246140434.30647156 268585248.3141095 286519929.2777651
15150.0 286326464.0 293365024.0 37233516.0 63588076.0 17979618.0 159341152.0 94854112.0 51365064.0 27121226.0 12495537.0 155219360.0 79286368.0 36401392.0 19865670.0 11062502.0 3612586.75 1272180.75 460987.84375 86351.2421875 25286.17578125 676.357666015625 241814481.99971446 251640793.79021406 274304331.2637019 292355126.0850295
15200.0 292181696.0 297457920.0 37495072.0 64072596.0 18084548.0 160876352.0 95627872.0 51723856.0 27290106.0 12564300.0 156697872.0 79903280.0 36638000.0 19981842.0 11122021.0 3629730.0 1277717.875 462876.875 86679.34375 25378.662109375 678.6943359375 247278163.9528036 257227749.9036123 280107024.8738829 298270065.6733685
15250.0 298117920.0 301582080.0 37757084.0 64558152.0 18189570.0 162417152.0 96403528.0 52083220.0 27459172.0 12633110.0 158181632.0 80521536.0 36874908.0 20098112.0 11181575.0 3646879.0 1283256.375 464751.90625 87007.453125 25471.1484375 681.0310668945312 252829550.39778888 262902000.50105554 285993894.4665672 304265321.6444754
15300.0 304135584.0 305737504.0 38019552.0 65044740.0 18294684.0 163963536.0 97181072.0 52443148.0 27628424.0 12701966.0 159670640.0 81141128.0 37112116.0 20214484.0 11241166.0 3664033.25 1288795.75 466638.96875 87335.578125 25563.63671875 683.3678588867188 258469355.67351586 268664161.8874579 291965517.21291786 310341228.7968575
15350.0 310235168.0 309924192.0 38282476.0 65532356.0 18399886.0 165515424.0 97960504.0 52803644.0 27797860.0 12770869.0 161164800.0 81762048.0 37349620.0 20330954.0 11300793.0 3681193.5 1294336.0 468517.1875 87663.71875 25656.126953125 685.7045288085938 264198306.15573487 274515002.1182685 298022458.43484986 316498229.6274795
15400.0 316417120.0 314142048.0 38545852.0 66020984.0 18505180.0 167072832.0 98741800.0 53164696.0 27967480.0 12839818.0 162664128.0 82384280.0 37587416.0 20447522.0 11360456.0 3698358.75 1299877.5 470402.8125 87991.875 25748.619140625 688.0413208007812 270017165.50848967 280455134.39747673 304165175.604974 322736822.038018
15450.0 322681920.0 318391104.0 38809672.0 66510620.0 18610562.0 168635712.0 99524936.0 53526304.0 28137280.0 12908812.0 164168592.0 83007824.0 37825500.0 20564188.0 11420154.0 3715529.75 1305419.75 472280.34375 88320.0546875 25841.115234375 690.3781127929688 275926625.462134 286485239.0292071 310394309.8944904 329057361.122285
15500.0 329030016.0 322671296.0 39073936.0 67001264.0 18716032.0 170204032.0 100309928.0 53888460.0 28307260.0 12977851.0 165678144.0 83632656.0 38063872.0 20680952.0 11479886.0 3732705.75 1310963.0 474165.96875 88648.234375 25933.61328125 692.71484375 281927365.71011686 292606002.51943326 316710286.7759914 335460269.0819404
15550.0 335461856.0 326982624.0 39338640.0 67492896.0 18821590.0 171777776.0 101096728.0 54251160.0 28477418.0 13046936.0 167192784.0 84258776.0 38302528.0 20797810.0 11539655.0 3749887.25 1316507.375 476044.25 88976.4296875 26026.11328125 695.0516357421875 288020167.23918027 298818038.0721448 323113677.4960159 341946000.11708456
15600.0 341977888.0 331325056.0 39603780.0 67985520.0 18927234.0 173356912.0 101885360.0 54614404.0 28647754.0 13116065.0 168712480.0 84886184.0 38541472.0 20914766.0 11599459.0 3767073.75 1322052.375 477926.1875 89304.65625 26118.61328125 697.3884887695312 294205707.09987634 305122099.29345024 329605053.30110294 348514964.7262417
15650.0 348578496.0 335698496.0 39869356.0 68479128.0 19032964.0 174941392.0 102675792.0 54978184.0 28818264.0 13185237.0 170237184.0 85514856.0 38780692.0 21031812.0 11659294.0 3784265.75 1327598.75 479810.5 89632.875 26211.1171875 699.7252807617188 300484702.2739473 311518735.38812864 336184883.5131112 355167553.11263096
15700.0 355264224.0 340103008.0 40135360.0 68973704.0 19138780.0 176531200.0 103468000.0 55342496.0 28988948.0 13254454.0 171766848.0 86144784.0 39020196.0 21148954.0 11719166.0 3801462.75 1333145.75 481690.625 89961.125 26303.623046875 702.0620727539062 306857859.1715487 318008693.76043963 342853651.68004626 361904152.36850506
15750.0 362035392.0 344538496.0 40401792.0 69469256.0 19244680.0 178126304.0 104262008.0 55707336.0 29159806.0 13323713.0 173301520.0 86775976.0 39259972.0 21266188.0 11779070.0 3818664.75 1338693.625 483576.125 90289.375 26396.130859375 704.39892578125 313325897.4173193 324592526.7160867 349611946.82231915 368725164.4002191
15800.0 368892512.0 349004928.0 40668648.0 69965760.0 19350662.0 179726656.0 105057752.0 56072704.0 29330832.0 13393014.0 174841072.0 87408400.0 39500024.0 21383514.0 11839007.0 3835871.75 1344242.625 485460.46875 90617.640625 26488.640625 706.7357177734375 319889459.41641474 331270987.8611785 356460188.48789805 375630999.7062973
15850.0 375835968.0 353502272.0 40935928.0 70463224.0 19456728.0 181332256.0 105855272.0 56438588.0 29502028.0 13462359.0 176385568.0 88042056.0 39740348.0 21500932.0 11898977.0 3853084.0 1349792.375 487343.5 90945.921875 26581.15234375 709.0725708007812 326549259.50768065 338044623.29956955 363398953.84794575 382622036.78682303
15900.0 382866176.0 358030496.0 41203624.0 70961632.0 19562876.0 182943072.0 106654520.0 56804988.0 29673394.0 13531745.0 177934912.0 88676944.0 39980940.0 21618438.0 11958981.0 3870301.0 1355343.25 489226.8125 91274.21875 26673.6640625 711.4094848632812 333306044.0324622 344914116.43630886 370428662.4504306 389698642.4387443
15950.0 389983552.0 362589568.0 41471736.0 71460984.0 19669106.0 184559056.0 107455504.0 57171904.0 29844926.0 13601173.0 179489104.0 89313040.0 40221800.0 21736036.0 12019015.0 3887523.0 1360894.75 491111.5625 91602.5234375 26766.1796875 713.746337890625 340160463.32460546 351880124.87868947 377549903.3157635 396861262.2699924
16000.0 397188512.0 367179456.0 41740256.0 71961272.0 19775416.0 186180192.0 108258200.0 57539328.0 30016622.0 13670642.0 181048128.0 89950352.0 40462924.0 21853718.0 12079082.0 3904750.0 1366447.125 492994.1875 91930.8515625 26858.697265625 716.0831909179688 347113159.78926563 358943191.62964106 384763058.0672699 404110175.6743628
16050.0 404481440.0 371800064.0 42009188.0 72462488.0 19881808.0 187806448.0 109062600.0 57907252.0 30188484.0 13740153.0 182611952.0 90588856.0 40704312.0 21971492.0 12139182.0 3921981.75 1372000.625 494877.5625 92259.1796875 26951.216796875 718.4200439453125 354164850.4081852 366104041.3965919 392068671.87609404 411445772.8550748
16100.0 411862752.0 376451424.0 42278528.0 72964624.0 19988278.0 189437792.0 109868704.0 58275684.0 30360506.0 13809703.0 184180528.0 91228552.0 40945960.0 22089352.0 12199312.0 3939218.0 1377554.875 496762.40625 92587.53125 27043.73828125 720.7569580078125 361316249.5202095 373363220.28339607 399467208.1394709 418868432.3122121
16150.0 419332864.0 381133440.0 42548268.0 73467672.0 20094828.0 191074208.0 110676480.0 58644608.0 30532692.0 13879294.0 185753840.0 91869432.0 41187872.0 22207300.0 12259475.0 3956459.25 1383110.125 498646.25 92915.890625 27136.259765625 723.0938720703125 368567935.5254945 380721382.7964222 406959136.17925924 426378544.248994
16200.0 426892096.0 385846112.0 42818412.0 73971632.0 20201454.0 192715648.0 111485944.0 59014024.0 30705038.0 13948926.0 187331872.0 92511488.0 41430036.0 22325332.0 12319668.0 3973705.0 1388666.125 500529.75 93244.2578125 27228.78515625 725.4307861328125 375920660.051179 388179113.240979 414544925.31731796 433976411.4654872
16250.0 434540928.0 390589344.0 43088952.0 74476496.0 20308160.0 194362112.0 112297056.0 59383932.0 30877542.0 14018596.0 188914592.0 93154704.0 41672456.0 22443450.0 12379891.0 3990955.5 1394222.875 502417.28125 93572.640625 27321.3125 727.7677001953125 383375068.1453151 395737063.02251047 422225038.9508821 441662456.1633518
16300.0 442279616.0 395363136.0 43359884.0 74982256.0 20414942.0 196013536.0 113109816.0 59754324.0 31050202.0 14088306.0 190501952.0 93799088.0 41915128.0 22561652.0 12440146.0 4008210.75 1399780.375 504301.625 93901.03125 27413.841796875 730.1046752929688 390931810.1417488 403395784.4467199 429999914.40179163 449436905.44263786
16350.0 450108672.0 400167424.0 43631212.0 75488904.0 20521800.0 197669904.0 113924224.0 60125200.0 31223022.0 14158055.0 192093952.0 94444616.0 42158056.0 22679938.0 12500431.0 4025470.25 1405338.875 506185.09375 94229.4453125 27506.37109375 732.4415893554688 398591531.08853215 411155928.9190512 437870052.99192435 457300181.50500524
16400.0 458028384.0 405002144.0 43902928.0 75996440.0 20628734.0 199331216.0 114740248.0 60496548.0 31395994.0 14227842.0 193690560.0 95091280.0 42401228.0 22798306.0 12560745.0 4042734.75 1410898.125 508070.40625 94557.8671875 27598.904296875 734.7785034179688 406354881.319511 419018013.64467806 445835854.1184775 465252642.55523276
16450.0 466039136.0 409867296.0 44175028.0 76504848.0 20735744.0 200997424.0 115557880.0 60868376.0 31569120.0 14297668.0 195291744.0 95739072.0 42644648.0 22916758.0 12621090.0 4060003.5 1416458.25 509954.125 94886.3046875 27691.4375 737.1155395507812 414222577.81642747 426982728.2304987 453897787.1033103 473294547.6918111
16500.0 474141312.0 414762752.0 44447512.0 77014136.0 20842826.0 202668480.0 116377136.0 61240676.0 31742398.0 14367531.0 196897472.0 96388008.0 42888312.0 23035288.0 12681463.0 4077276.5 1422019.125 511840.15625 95214.75 27783.97265625 739.4524536132812 422195166.97693765 435050589.8816869 462056327.19290537 481426298.8210954
16550.0 482335232.0 419688544.0 44720380.0 77524288.0 20949982.0 204344400.0 117197984.0 61613440.0 31915828.0 14437432.0 198507744.0 97038056.0 43132216.0 23153904.0 12741865.0 4094554.25 1427580.875 513727.0 95543.203125 27876.509765625 741.7894287109375 430273331.1373868 443222218.00408113 470311829.93519366 489648155.04157615
16600.0 490621280.0 424644576.0 44993620.0 78035296.0 21057212.0 206025120.0 118020400.0 61986668.0 32089408.0 14507371.0 200122512.0 97689200.0 43376368.0 23272596.0 12802298.0 4111836.0 1433143.5 515610.90625 95871.6640625 27969.048828125 744.12646484375 438457717.9887243 451498161.80246055 478664764.65203404 497960462.8548967
16650.0 498999776.0 429630784.0 45267240.0 78547160.0 21164516.0 207710624.0 118844392.0 62360356.0 32263138.0 14577346.0 201741728.0 98341456.0 43620756.0 23391368.0 12862758.0 4129122.5 1438706.625 517497.21875 96200.1484375 28061.58984375 746.4634399414062 446748945.8622956 459879011.78398275 487115536.66524804 506363504.765819
16700.0 507471104.0 434647168.0 45541232.0 79059880.0 21271890.0 209400896.0 119669960.0 62734504.0 32437014.0 14647358.0 203365424.0 98994808.0 43865380.0 23510222.0 12923247.0 4146412.75 1444270.625 519382.1875 96528.640625 28154.1328125 748.8004760742188 455147627.8036534 468365282.05289716 495664615.2966946 514857627.2759862
16750.0 516035552.0 439693632.0 45815592.0 79573432.0 21379336.0 211095904.0 120497072.0 63109104.0 32611036.0 14717406.0 204993520.0 99649248.0 44110240.0 23629150.0 12983764.0 4163707.75 1449835.5 521267.4375 96857.140625 28246.67578125 751.137451171875 463654414.1466432 476957630.2164965 504312362.01892835 523443144.8886009
16800.0 524693504.0 444770144.0 46090324.0 80087824.0 21486852.0 212795616.0 121325720.0 63484152.0 32785206.0 14787490.0 206626032.0 100304760.0 44355336.0 23748158.0 13044308.0 4181007.0 1455401.125 523157.40625 97185.65625 28339.220703125 753.4744873046875 472269917.93681747 485656535.2785003 513059246.1538085 532120273.0005776
16850.0 533445248.0 449876640.0 46365416.0 80603056.0 21594440.0 214500016.0 122155920.0 63859648.0 32959518.0 14857610.0 208262928.0 100961352.0 44600660.0 23867242.0 13104881.0 4198310.5 1460967.5 525037.4375 97514.1796875 28431.767578125 755.8115234375 480994730.7888155 494462597.0488401 521905614.94774294 540889372.9276619
16900.0 542291136.0 455013088.0 46640872.0 81119104.0 21702096.0 216209056.0 122987624.0 64235588.0 33133974.0 14927766.0 209904160.0 101619008.0 44846216.0 23986404.0 13165482.0 4215617.5 1466534.625 526930.4375 97842.71875 28524.318359375 758.1485595703125 489829487.17910284 503376349.22767204 530851870.17482805 549750776.3573943
16950.0 551231424.0 460179392.0 46916692.0 81635976.0 21809822.0 217922720.0 123820840.0 64611968.0 33308572.0 14997957.0 211549712.0 102277720.0 45092004.0 24105642.0 13226109.0 4232929.0 1472102.375 528814.6875 98171.2578125 28616.8671875 760.485595703125 498774786.65100867 512398330.72664165 539898414.7799867 558704661.2070466
17000.0 560266560.0 465375488.0 47192864.0 82153664.0 21917616.0 219640992.0 124655560.0 64988788.0 33483310.0 15068182.0 213199552.0 102937480.0 45338012.0 24224954.0 13286763.0 4250244.5 1477671.0 530701.8125 98499.8125 28709.421875 762.8226318359375 507831236.96429235 521529084.54867876 549045744.1604723 567751394.2735666
17050.0 569396736.0 470601376.0 47469392.0 82672160.0 22025480.0 221363840.0 125491760.0 65366036.0 33658188.0 15138444.0 214853680.0 103598272.0 45584248.0 24344342.0 13347446.0 4267564.5 1483240.375 532588.8125 98828.3828125 28801.974609375 765.1597290039062 516999381.8737126 530769124.7980326 558294024.2410023 576891103.5507163
17100.0 578622336.0 475856992.0 47746272.0 83191464.0 22133410.0 223091232.0 126329464.0 65743716.0 33833204.0 15208737.0 216512064.0 104260120.0 45830708.0 24463802.0 13408154.0 4284888.0 1488810.375 534479.0 99156.9609375 28894.529296875 767.496826171875 526279884.92759913 540119054.3855594 567643873.6651078 586124336.8636817
17150.0 587943552.0 481142208.0 48023500.0 83711552.0 22241406.0 224823152.0 127168608.0 66121824.0 34008360.0 15279066.0 218174656.0 104922976.0 46077388.0 24583336.0 13468888.0 4302215.5 1494381.25 536361.625 99485.546875 28987.087890625 769.8338623046875 535673284.5949173 549579311.0125995 577095484.4329009 595451023.9936486
17200.0 597360832.0 486457056.0 48301080.0 84232448.0 22349470.0 226559584.0 128009232.0 66500356.0 34183652.0 15349428.0 219841472.0 105586864.0 46324288.0 24702944.0 13529649.0 4319547.0 1499952.625 538245.0625 99814.1484375 29079.64453125 772.1709594726562 545180164.5616164 559150414.9852508 586649375.640131 604871753.3564128
17250.0 606874368.0 491801376.0 48579004.0 84754128.0 22457598.0 228300480.0 128851312.0 66879308.0 34359080.0 15419824.0 221512448.0 106251776.0 46571404.0 24822622.0 13590435.0 4336883.0 1505524.875 540139.25 100142.765625 29172.205078125 774.508056640625 554801113.7994392 568832998.1130507 596305774.8346543 614386524.951974
17300.0 616484416.0 497175200.0 48857268.0 85276592.0 22565794.0 230045840.0 129694840.0 67258680.0 34534640.0 15490254.0 223187584.0 106917688.0 46818740.0 24942372.0 13651249.0 4354222.0 1511097.625 542019.3125 100471.3828125 29264.767578125 776.8451538085938 564536750.6397313 578627405.199448 606065125.2629352 623995752.3898236
17350.0 626191360.0 502578432.0 49135876.0 85799824.0 22674054.0 231795600.0 130539784.0 67638464.0 34710336.0 15560716.0 224866848.0 107584592.0 47066288.0 25062196.0 13712087.0 4371565.5 1516671.375 543911.0625 100800.015625 29357.328125 779.1822509765625 574387549.5464586 588534325.851341 615927858.3221896 633699563.6637229
17400.0 635995456.0 508011008.0 49414816.0 86323840.0 22782376.0 233549760.0 131386152.0 68018664.0 34886160.0 15631211.0 226550208.0 108252496.0 47314048.0 25182086.0 13772950.0 4388912.5 1522245.5 545812.9375 101128.65625 29449.89453125 781.5194091796875 584354134.1367605 598554111.0740281 625894125.7109884 643498308.386282
17450.0 645896960.0 513472832.0 49694096.0 86848616.0 22890764.0 235308304.0 132233944.0 68399272.0 35062120.0 15701738.0 228237664.0 108921392.0 47562020.0 25302048.0 13833838.0 4406263.0 1527820.5 547693.0625 101457.3046875 29542.4609375 783.8565063476562 594437053.4511895 608687316.2741374 635964446.5250812 653392137.9575342
17500.0 655896128.0 518963904.0 49973708.0 87374152.0 22999214.0 237071184.0 133083128.0 68780280.0 35238208.0 15772297.0 229929168.0 109591256.0 47810204.0 25422080.0 13894751.0 4423617.5 1533396.125 549582.9375 101785.9609375 29635.02734375 786.1936645507812 604636861.8160917 618934432.8590863 646139048.3123242 663381401.9900895
17550.0 665993216.0 524484160.0 50253652.0 87900448.0 23107728.0 238838400.0 133933720.0 69161696.0 35414424.0 15842888.0 231624736.0 110262104.0 48058596.0 25542180.0 13955689.0 4440976.0 1538972.5 551475.375 102114.640625 29727.595703125 788.53076171875 614954097.7004324 629295933.6307452 656418350.6206855 673466205.0714386
17600.0 676188480.0 530033472.0 50533920.0 88427496.0 23216304.0 240609920.0 134785696.0 69543512.0 35590772.0 15913511.0 233324288.0 110933920.0 48307192.0 25662350.0 14016652.0 4458338.0 1544549.375 553362.0625 102443.3203125 29820.166015625 790.867919921875 625389320.7163515 639772316.1983805 666802744.54584 683646745.4141573
17650.0 686482304.0 535611840.0 50814520.0 88955288.0 23324942.0 242385712.0 135639040.0 69925720.0 35767244.0 15984165.0 235027840.0 111606688.0 48555996.0 25782586.0 14077639.0 4475703.5 1550127.0 555259.125 102772.0078125 29912.73828125 793.205078125 635943079.9044013 650363995.5665011 677292369.9371102 693923436.6277369
17700.0 696874752.0 541219136.0 51095440.0 89483824.0 23433642.0 244165760.0 136493760.0 70308328.0 35943844.0 16054850.0 236735376.0 112280416.0 48805004.0 25902890.0 14138650.0 4493072.5 1555705.25 557135.625 103100.703125 30005.3125 795.542236328125 646615855.0143412 661071597.3427949 687887670.0409609 704296342.7090584
17750.0 707366208.0 546855360.0 51376684.0 90013096.0 23542402.0 245950032.0 137349840.0 70691320.0 36120568.0 16125567.0 238446832.0 112955088.0 49054212.0 26023260.0 14199686.0 4510445.5 1561284.25 559033.25 103429.4140625 30097.884765625 797.8794555664062 657408200.3725176 671895402.3315005 698589024.1038183 714765725.8675785
17800.0 717956864.0 552520448.0 51658248.0 90543104.0 23651222.0 247738512.0 138207264.0 71074704.0 36297420.0 16196314.0 240162224.0 113630704.0 49303620.0 26143696.0 14260746.0 4527822.0 1566863.75 560915.9375 103758.1328125 30190.4609375 800.2166137695312 668320739.596069 682836042.3421547 709396583.8242537 725331848.3127555
17850.0 728646912.0 558214272.0 51940128.0 91073832.0 23760102.0 249531168.0 139066032.0 71458480.0 36474392.0 16267091.0 241881520.0 114307256.0 49553228.0 26264198.0 14321827.0 4545202.0 1572444.0 562821.125 104086.859375 30283.0390625 802.5538330078125 679353808.5673751 693893785.7752979 720310780.599483 735994750.6351984
17900.0 739436736.0 563936832.0 52222328.0 91605288.0 23869042.0 251328000.0 139926144.0 71842632.0 36651488.0 16337899.0 243604688.0 114984736.0 49803032.0 26384768.0 14382932.0 4562585.5 1578024.875 564712.5625 104415.6015625 30375.6171875 804.8909912109375 690508036.1893687 705069270.6423161 731331929.6758958 746754805.8537885
17950.0 750326400.0 569688000.0 52504836.0 92137456.0 23978040.0 253128944.0 140787568.0 72227168.0 36828708.0 16408736.0 245331712.0 115663136.0 50053036.0 26505398.0 14444062.0 4579972.0 1583606.25 566595.1875 104744.34375 30468.197265625 807.2282104492188 701783966.2168088 716362835.5448092 742460234.9028524 757612054.5591353
18000.0 761316224.0 575467712.0 52787656.0 92670344.0 24087098.0 254934016.0 141650304.0 72612080.0 37006044.0 16479604.0 247062576.0 116342456.0 50303232.0 26626096.0 14505214.0 4597362.5 1589188.5 568476.5 105073.09375 30560.779296875 809.5653686523438 713181950.3894553 727774907.8909844 753696011.5267417 768566869.7701201
18050.0 772406336.0 581275968.0 53070788.0 93203936.0 24196214.0 256743152.0 142514352.0 72997368.0 37183504.0 16550499.0 248797232.0 117022688.0 50553620.0 26746854.0 14566388.0 4614756.5 1594771.125 570383.875 105401.859375 30653.361328125 811.902587890625 724702681.6152405 739305979.0882593 765039638.7939912 779619338.8898956
18100.0 783597120.0 587112640.0 53354224.0 93738232.0 24305388.0 258556384.0 143379696.0 73383024.0 37361084.0 16621427.0 250535696.0 117703816.0 50804204.0 26867678.0 14627587.0 4632153.5 1600354.5 572275.1875 105730.6328125 30745.9453125 814.2398071289062 736346495.7765439 750956528.1403532 776491320.5539609 790769502.5090711
18150.0 794888640.0 592977728.0 53637964.0 94273232.0 24414618.0 260373648.0 144246352.0 73769048.0 37538776.0 16692381.0 252277936.0 118385848.0 51054976.0 26988564.0 14688806.0 4649554.0 1605938.375 574166.625 106059.421875 30838.53125 816.5770263671875 748114021.7762979 762726842.0533537 788051372.0530399 802017821.0496802
18200.0 806281152.0 598871040.0 53922008.0 94808912.0 24523906.0 262194928.0 145114240.0 74155448.0 37716588.0 16763365.0 254023920.0 119068760.0 51305936.0 27109512.0 14750049.0 4666958.0 1611523.25 576058.125 106388.203125 30931.1171875 818.9142456054688 760005606.0684693 774617482.4357383 799720020.8390847 813364294.5117233
