LOGL LOGTEFF T_c Ro_c Hc Hec Con_s Con_c LogedadMyr Mass Mdot modelo LogLpp LogLcno LogLHe LogLCC intdSdt LogLnu Log_MHtot Log_HeBuf Masa_HFC Masa_HeFC log_g RR_sun LHergs SepFaseergs Teff Age
-3.629674 4.071795 0.543368 8.893336 0.0 0.0 0.0 0.0 3.325328639133347 1.2919 -33.0 897758 -99.0 -99.0 -99.0 -99.0 0.0002339605 -99.0 -5.728914 -33.1897996 1.2918986 1.2840222 9.4211252 0.0036636 1.28586e+28 9.108317e+26 11797.636204423767 1919.1493500540575
-3.303815 4.032224 0.682845 7.902603 0.0 0.0 0.0 0.0 3.325490474762216 1.0984 -33.0 897461 -99.0 -99.0 -99.0 -99.0 0.0004223525 -99.0 -5.7840502 -5.4097176 1.0983798 1.0870447 8.8665132 0.006397 2.650403e+29 3.406573e+28 10770.20575056324 1919.9376643235544
-3.308315 4.031117 0.681383 7.902627 0.0 0.0 0.0 0.0 3.326975212959428 1.0984 -33.0 897462 -99.0 -99.0 -99.0 -99.0 0.0004942642 -99.0 -5.783965 -5.4131285 1.0983799 1.0869158 8.8665826 0.0063965 0.0 -0.0 10742.787867038509 1927.183669261142
-3.334261 4.052369 0.671628 8.140149 0.0 0.0 0.0 0.0 3.327481816296688 1.15919 -33.0 897659 -99.0 -99.0 -99.0 -99.0 0.000447553 -99.0 -5.7386459 -33.2368772 1.1591689 1.1506019 9.0009317 0.0056295 7.217721e+28 9.033016e+27 11281.555908732471 1929.6617318677384
-3.383554 4.078391 0.652148 8.45875 0.0 0.0 0.0 0.0 3.327521150113384 1.22573 -33.0 897686 -99.0 -99.0 -99.0 -99.0 0.0004056702 -99.0 -5.7005325 -33.2126345 1.2257205 1.2156425 9.1785521 0.0047182 5.219913e+28 5.497566e+27 11978.184548583848 1929.8542551519486
-3.640026 4.069218 0.539001 8.89334 0.0 0.0 0.0 0.0 3.327746080699555 1.2919 -33.0 897759 -99.0 -99.0 -99.0 -99.0 0.0002290791 -99.0 -5.7288652 -33.1897996 1.2918987 1.2840222 9.4211685 0.0036634 8.220785e+27 5.891423e+26 11727.839125976601 1930.9555353339608
-3.311008 4.030457 0.680089 7.902648 0.0 0.0 0.0 0.0 3.328318423441036 1.0984 -33.0 897463 -99.0 -99.0 -99.0 -99.0 0.0004161895 -99.0 -5.7838852 -5.4132014 1.09838 1.0869158 8.8666364 0.0063961 2.585834e+29 3.312258e+28 10726.474385115787 1933.7603498836472
-3.339552 4.051054 0.66919 8.140158 0.0 0.0 0.0 0.0 3.329871635547459 1.15919 -33.0 897660 -99.0 -99.0 -99.0 -99.0 0.0003991621 -99.0 -5.7385686 -33.2368772 1.1591691 1.1506019 9.0009596 0.0056293 2.483731e+29 2.954466e+28 11247.448155876931 1941.3906516968311
-3.314858 4.02951 0.678567 7.902672 0.0 0.0 0.0 0.0 3.329924811416028 1.0984 -33.0 897464 -99.0 -99.0 -99.0 -99.0 0.0004341681 -99.0 -5.7837961 -5.4133095 1.09838 1.0869158 8.8666995 0.0063957 1.820881e+29 2.323632e+28 10703.110274498202 1941.6523666306555
-3.650359 4.066645 0.534645 8.893345 0.0 0.0 0.0 0.0 3.330149217759304 1.2919 -33.0 897760 -99.0 -99.0 -99.0 -99.0 0.0002235825 -99.0 -5.7288176 -33.1897996 1.2918987 1.2840222 9.4212096 0.0036632 8.809382e+27 6.295445e+26 11658.56235926494 1942.7571772425001
-3.393838 4.075835 0.647841 8.458763 0.0 0.0 0.0 0.0 3.33095658213032 1.22573 -33.0 897687 -99.0 -99.0 -99.0 -99.0 0.0003925115 -99.0 -5.7004244 -33.2126345 1.2257206 1.2156425 9.1786129 0.0047179 7.092592e+28 7.422874e+27 11907.895095360876 1946.7367663296166
-3.318933 4.028512 0.676938 7.902702 0.0 0.0 0.0 0.0 3.331661296766568 1.0984 -33.0 897465 -99.0 -99.0 -99.0 -99.0 0.0004244216 -99.0 -5.783707 -5.416735 1.0983801 1.0869158 8.8667807 0.0063951 2.005374e+29 2.564538e+28 10678.542980361211 1950.2164355954517
-3.346744 4.049267 0.666564 8.140169 0.0 0.0 0.0 0.0 3.332356708879117 1.15919 -33.0 897661 -99.0 -99.0 -99.0 -99.0 0.0004343465 -99.0 -5.7384772 -33.2368772 1.1591692 1.1506019 9.0010067 0.005629 7.411746e+28 8.856451e+27 11201.263145282726 1953.6557112760986
-3.660623 4.06409 0.530308 8.893349 0.0 0.0 0.0 0.0 3.332543689436534 1.2919 -33.0 897761 -99.0 -99.0 -99.0 -99.0 0.0002172151 -99.0 -5.7287626 -33.1897996 1.2918988 1.2840222 9.4212535 0.0036631 1.658216e+28 1.159075e+27 11590.175175508837 1954.5813943896871
-3.324386 4.02717 0.675153 7.902731 0.0 0.0 0.0 0.0 3.333465450988527 1.0984 -33.0 897466 -99.0 -99.0 -99.0 -99.0 0.0004763046 -99.0 -5.7836187 -5.4168419 1.0983802 1.0869158 8.8668682 0.0063944 0.0 -0.0 10645.596473361325 1959.1505813586487
-3.350414 4.048358 0.664974 8.140179 0.0 0.0 0.0 0.0 3.333878261700788 1.15919 -33.0 897662 -99.0 -99.0 -99.0 -99.0 0.000406795 -99.0 -5.7384071 -33.2368772 1.1591692 1.1506019 9.0010397 0.0056288 1.730396e+29 2.041788e+28 11177.842861602621 1961.2000369862167
-3.404371 4.073215 0.643485 8.458774 0.0 0.0 0.0 0.0 3.33441041991106 1.22573 -33.0 897688 -99.0 -99.0 -99.0 -99.0 0.0003858882 -99.0 -5.7003127 -33.2126345 1.2257207 1.2156425 9.1786645 0.0047176 5.507246e+28 5.641372e+27 11836.273722970256 1963.844885628899
-3.326911 4.026551 0.673804 7.902751 0.0 0.0 0.0 0.0 3.334881872032911 1.0984 -33.0 897467 -99.0 -99.0 -99.0 -99.0 0.0003857328 -99.0 -5.7835388 -5.4169101 1.0983802 1.0869158 8.8669159 0.0063941 3.055041e+29 3.879637e+28 10630.434110896573 1966.1907313724414
-3.671014 4.061504 0.525934 8.893353 0.0 0.0 0.0 0.0 3.334940144000526 1.2919 -33.0 897762 -99.0 -99.0 -99.0 -99.0 0.0002130882 -99.0 -5.7286998 -33.1897996 1.2918988 1.2840222 9.4212986 0.0036629 9.220741e+27 6.45847e+26 11521.366713478381 1966.4808571916785
-3.354979 4.047227 0.663271 8.14019 0.0 0.0 0.0 0.0 3.335481828734367 1.15919 -33.0 897663 -99.0 -99.0 -99.0 -99.0 0.0004258945 -99.0 -5.7383232 -33.2368772 1.1591693 1.1506019 9.0010811 0.0056285 7.477009e+28 8.860621e+27 11148.77112893699 1969.1796733355584
-3.331148 4.02551 0.672208 7.902776 0.0 0.0 0.0 0.0 3.336575501918178 1.0984 -33.0 897468 -99.0 -99.0 -99.0 -99.0 0.0004229234 -99.0 -5.7834452 -5.4203539 1.0983804 1.0869158 8.8669885 0.0063935 1.606583e+29 2.023985e+28 10604.983569682805 1974.6389113889834
-3.358131 4.046446 0.661878 8.140197 0.0 0.0 0.0 0.0 3.336810243087687 1.15919 -33.0 897664 -99.0 -99.0 -99.0 -99.0 0.0003985404 -99.0 -5.7382457 -33.2368772 1.1591694 1.1506019 9.0011081 0.0056283 1.764395e+29 2.065349e+28 11128.74009895033 1975.8124512089537
-3.681449 4.058905 0.52155 8.893357 0.0 0.0 0.0 0.0 3.337318467327772 1.2919 -33.0 897763 -99.0 -99.0 -99.0 -99.0 0.0002093267 -99.0 -5.7286406 -33.1897996 1.2918988 1.2840222 9.4213414 0.0036627 0.0 -0.0 11452.623929525571 1978.3553872895156
-3.414765 4.070628 0.639153 8.458784 0.0 0.0 0.0 0.0 3.337843556292324 1.22573 -33.0 897689 -99.0 -99.0 -99.0 -99.0 0.0003754696 -99.0 -5.700208 -33.2126345 1.2257208 1.2156425 9.1787132 0.0047173 6.132967e+28 6.197862e+27 11765.977132798458 1980.9858346668473
-3.336272 4.024248 0.670533 7.902801 0.0 0.0 0.0 0.0 3.338264053344306 1.0984 -33.0 897469 -99.0 -99.0 -99.0 -99.0 0.000463448 -99.0 -5.7833576 -5.4204511 1.0983805 1.0869158 8.8670647 0.006393 0.0 -0.0 10574.211677903817 1983.094620454109
-3.362825 4.04528 0.660173 8.140205 0.0 0.0 0.0 0.0 3.338398995230733 1.15919 -33.0 897665 -99.0 -99.0 -99.0 -99.0 0.0004250764 -99.0 -5.7381594 -33.2368772 1.1591694 1.1506019 9.0011387 0.0056281 4.567246e+28 5.326284e+27 11098.901572672807 1983.7717846570274
-3.69167 4.05636 0.51723 8.89336 0.0 0.0 0.0 0.0 3.339673532637064 1.2919 -33.0 897764 -99.0 -99.0 -99.0 -99.0 0.0002022812 -99.0 -5.7285787 -33.1897996 1.2918989 1.2840222 9.4213807 0.0036625 1.519628e+28 1.015591e+27 11385.706908847873 1990.1780466322414
-3.365833 4.044535 0.658816 8.140212 0.0 0.0 0.0 0.0 3.339681942467605 1.15919 -33.0 897666 -99.0 -99.0 -99.0 -99.0 0.0003935663 -99.0 -5.7380817 -33.2368772 1.1591695 1.1506019 9.0011646 0.0056279 1.66464e+29 1.925433e+28 11079.8785504743 1990.220379790588
-3.339004 4.023583 0.669163 7.90283 0.0 0.0 0.0 0.0 3.33969092969717 1.0984 -33.0 897470 -99.0 -99.0 -99.0 -99.0 0.0003889866 -99.0 -5.7832759 -5.4205213 1.0983805 1.0869158 8.8671386 0.0063924 2.505152e+29 3.177582e+28 10558.03263314655 1990.2656203493282
-3.370326 4.04342 0.657164 8.140219 0.0 0.0 0.0 0.0 3.34121649310815 1.15919 -33.0 897667 -99.0 -99.0 -99.0 -99.0 0.0004177143 -99.0 -5.7379954 -33.2368772 1.1591695 1.1506019 9.0011974 0.0056277 4.564869e+28 5.281923e+27 11051.468750540833 1997.958693950866
-3.425367 4.067989 0.634781 8.458794 0.0 0.0 0.0 0.0 3.341275859509881 1.22573 -33.0 897690 -99.0 -99.0 -99.0 -99.0 0.0003702497 -99.0 -5.7001002 -33.2126345 1.2257209 1.2156425 9.1787601 0.0047171 3.939216e+28 3.959295e+27 11694.697698044974 1998.2586119927325
-3.344138 4.022322 0.667466 7.90286 0.0 0.0 0.0 0.0 3.341397016098439 1.0984 -33.0 897471 -99.0 -99.0 -99.0 -99.0 0.0004551279 -99.0 -5.7831865 -5.4239715 1.0983806 1.0869158 8.8672272 0.0063918 0.0 -0.0 10527.421216547491 1998.870820223586
-3.702098 4.053763 0.512851 8.893364 0.0 0.0 0.0 0.0 3.342040251159529 1.2919 -33.0 897765 -99.0 -99.0 -99.0 -99.0 0.0001987413 -99.0 -5.7285181 -33.1897996 1.2918989 1.2840222 9.4214209 0.0036624 6.050642e+27 4.067412e+26 11317.825665982362 2002.1239700886815
-3.373655 4.042595 0.655751 8.140227 0.0 0.0 0.0 0.0 3.342534060939357 1.15919 -33.0 897668 -99.0 -99.0 -99.0 -99.0 0.0003975884 -99.0 -5.7379168 -33.2368772 1.1591696 1.1504868 9.0012266 0.0056275 1.176258e+29 1.358072e+28 11030.494946669309 2004.6246756213652
-3.346666 4.021704 0.666078 7.902879 0.0 0.0 0.0 0.0 3.342857788327772 1.0984 -33.0 897472 -99.0 -99.0 -99.0 -99.0 0.0003676882 -99.0 -5.7831042 -5.4240425 1.0983807 1.0869158 8.867282 0.0063914 2.986696e+29 3.756707e+28 10512.451375104247 2006.2656094455049
-3.378074 4.041499 0.654064 8.140235 0.0 0.0 0.0 0.0 3.344090442464427 1.15919 -33.0 897669 -99.0 -99.0 -99.0 -99.0 0.0004090357 -99.0 -5.737831 -33.2368772 1.1591696 1.1506019 9.0012622 0.0056273 5.07124e+28 5.853894e+27 11002.693118291027 2012.524987564303
-3.71245 4.051185 0.508495 8.893368 0.0 0.0 0.0 0.0 3.344386610897623 1.2919 -33.0 897766 -99.0 -99.0 -99.0 -99.0 0.0001938289 -99.0 -5.7284436 -33.1897996 1.2918989 1.2840222 9.4214606 0.0036622 7.532953e+27 5.075039e+26 11250.841332653836 2014.0315703179879
-3.351049 4.02062 0.664433 7.902896 0.0 0.0 0.0 0.0 3.344604253957267 1.0984 -33.0 897473 -99.0 -99.0 -99.0 -99.0 0.0004021948 -99.0 -5.7830091 -5.4275054 1.0983807 1.0869158 8.8673304 0.006391 1.620138e+29 2.001321e+28 10486.244992116504 2015.1393565118121
-3.435679 4.065425 0.630467 8.458804 0.0 0.0 0.0 0.0 3.344675903779686 1.22573 -33.0 897691 -99.0 -99.0 -99.0 -99.0 0.0003583625 -99.0 -5.699999 -33.2126345 1.225721 1.2156425 9.1788147 0.0047168 5.644349e+28 5.637986e+27 11625.857622179514 2015.5041699994647
-3.381653 4.040611 0.652555 8.140244 0.0 0.0 0.0 0.0 3.345492153983441 1.15919 -33.0 897670 -99.0 -99.0 -99.0 -99.0 0.0003924834 -99.0 -5.7377508 -33.2368772 1.1591697 1.1504868 9.0012909 0.0056271 1.071766e+29 1.229988e+28 10980.21894474707 2019.6644550113504
-3.355646 4.019489 0.662756 7.902919 0.0 0.0 0.0 0.0 3.346356439214691 1.0984 -33.0 897474 -99.0 -99.0 -99.0 -99.0 0.0004104303 -99.0 -5.7829212 -5.427601 1.0983808 1.0869158 8.8674025 0.0063905 1.164549e+29 1.43844e+28 10458.971991873826 2024.0780974705965
-3.722804 4.048607 0.504137 8.893371 0.0 0.0 0.0 0.0 3.346725065591227 1.2919 -33.0 897767 -99.0 -99.0 -99.0 -99.0 0.0001892506 -99.0 -5.7283726 -33.1897996 1.2918989 1.2840222 9.4215038 0.003662 7.450594e+27 4.992186e+26 11184.253444812599 2025.9632342273223
-3.385796 4.039583 0.65087 8.140251 0.0 0.0 0.0 0.0 3.347064452915112 1.15919 -33.0 897671 -99.0 -99.0 -99.0 -99.0 0.0003899195 -99.0 -5.7376638 -33.2368772 1.1591698 1.1506019 9.0013205 0.0056269 1.017733e+29 1.159994e+28 10954.25887202342 2027.7002592567167
-3.359526 4.018532 0.661133 7.902937 0.0 0.0 0.0 0.0 3.348067751969939 1.0984 -33.0 897475 -99.0 -99.0 -99.0 -99.0 0.0003850169 -99.0 -5.782835 -5.427692 1.0983809 1.0869158 8.8674544 0.0063901 1.935867e+29 2.38293e+28 10435.950248188932 2032.8432091231336
-3.446181 4.062811 0.626116 8.458814 0.0 0.0 0.0 0.0 3.348088357564886 1.22573 -33.0 897692 -99.0 -99.0 -99.0 -99.0 0.0003515271 -99.0 -5.6998935 -33.2126345 1.2257211 1.2156425 9.1788614 0.0047165 4.60426e+28 4.517356e+27 11556.09224805771 2032.9489587641976
-3.389762 4.038601 0.649277 8.14026 0.0 0.0 0.0 0.0 3.348552948943917 1.15919 -33.0 897672 -99.0 -99.0 -99.0 -99.0 0.0003877792 -99.0 -5.7375812 -33.2368772 1.1591698 1.1504868 9.0013582 0.0056267 9.520319e+28 1.086586e+28 10929.517756963103 2035.3346130543202
-3.733177 4.046024 0.499779 8.893374 0.0 0.0 0.0 0.0 3.349054463761891 1.2919 -33.0 897768 -99.0 -99.0 -99.0 -99.0 0.0001847538 -99.0 -5.7283006 -33.1897996 1.291899 1.2840222 9.4215419 0.0036618 7.504445e+27 4.950568e+26 11117.931655448412 2037.912733414186
-3.39387 4.037583 0.647669 8.140269 0.0 0.0 0.0 0.0 3.350043741764771 1.15919 -33.0 897673 -99.0 -99.0 -99.0 -99.0 0.000389754 -99.0 -5.7374979 -33.2368772 1.1591699 1.1504868 9.0013956 0.0056264 7.017211e+28 8.012267e+27 10903.928624283122 2043.007018412348
-3.364677 4.017261 0.659224 7.902958 0.0 0.0 0.0 0.0 3.350056126338912 1.0984 -33.0 897476 -99.0 -99.0 -99.0 -99.0 0.000400399 -99.0 -5.7827437 -5.4311673 1.0983809 1.0869158 8.8675229 0.0063896 1.207398e+29 1.47654e+28 10405.453193803061 2043.0708663244916
-3.743555 4.04344 0.495417 8.893378 0.0 0.0 0.0 0.0 3.351374913979012 1.2919 -33.0 897769 -99.0 -99.0 -99.0 -99.0 0.0001805337 -99.0 -5.7282166 -33.1897996 1.291899 1.2840222 9.4215832 0.0036617 6.336346e+27 4.132604e+26 11051.977701203783 2049.88022551994
-3.456667 4.060204 0.621763 8.458825 0.0 0.0 0.0 0.0 3.351485256512527 1.22573 -33.0 897693 -99.0 -99.0 -99.0 -99.0 0.0003443114 -99.0 -5.6997939 -33.2126345 1.2257212 1.2153726 9.1789181 0.0047162 3.871556e+28 3.801514e+27 11486.9306735152 2050.450900360887
-3.397918 4.03658 0.64606 8.140278 0.0 0.0 0.0 0.0 3.351527719055311 1.15919 -33.0 897674 -99.0 -99.0 -99.0 -99.0 0.0003866028 -99.0 -5.7374146 -33.2368772 1.15917 1.1504868 9.0014299 0.0056262 6.775046e+28 7.723648e+27 10878.775136187913 2050.6705488266693
-3.36885 4.016233 0.657549 7.902978 0.0 0.0 0.0 0.0 3.351807722131758 1.0984 -33.0 897477 -99.0 -99.0 -99.0 -99.0 0.0003852676 -99.0 -5.7826594 -5.4312547 1.098381 1.0869158 8.8675846 0.0063892 1.608549e+29 1.960338e+28 10380.852015721532 2052.1194748741927
-3.401977 4.035575 0.644423 8.140288 0.0 0.0 0.0 0.0 3.353035352695147 1.15919 -33.0 897675 -99.0 -99.0 -99.0 -99.0 0.0003823758 -99.0 -5.7373314 -33.2368772 1.15917 1.1504868 9.0014699 0.005626 7.013551e+28 7.988919e+27 10853.629689936924 2058.4831069598367
-3.753926 4.040856 0.491059 8.893381 0.0 0.0 0.0 0.0 3.35368442998004 1.2919 -33.0 897770 -99.0 -99.0 -99.0 -99.0 0.0001761986 -99.0 -5.7281278 -33.1897996 1.291899 1.2840222 9.4216214 0.0036615 6.72182e+27 4.343965e+26 10986.414999956118 2061.8549863459143
-3.374623 4.014807 0.655615 7.902998 0.0 0.0 0.0 0.0 3.353732137026062 1.0984 -33.0 897478 -99.0 -99.0 -99.0 -99.0 0.0004242738 -99.0 -5.7825701 -5.4347288 1.0983812 1.0869158 8.8676537 0.0063887 0.0 -0.0 10346.82252815556 2062.10301765114
-3.405846 4.034618 0.642772 8.140298 0.0 0.0 0.0 0.0 3.354576448369076 1.15919 -33.0 897676 -99.0 -99.0 -99.0 -99.0 0.0003681848 -99.0 -5.737247 -33.2368772 1.1591701 1.1504868 9.0015096 0.0056257 1.177416e+29 1.325646e+28 10829.739246309518 2066.497145347769
-3.467063 4.057617 0.617432 8.458834 0.0 0.0 0.0 0.0 3.354864782387569 1.22573 -33.0 897694 -99.0 -99.0 -99.0 -99.0 0.0003350406 -99.0 -5.6996924 -33.2126345 1.2257213 1.2153726 9.1789659 0.004716 4.44991e+28 4.30828e+27 11418.70886006382 2067.9997066403366
-3.377906 4.014004 0.654101 7.903024 0.0 0.0 0.0 0.0 3.355274651485832 1.0984 -33.0 897479 -99.0 -99.0 -99.0 -99.0 0.0003737581 -99.0 -5.7824895 -5.434796 1.0983813 1.0869158 8.8677241 0.0063881 1.709904e+29 2.095545e+28 10327.709178892723 2070.137327102397
-3.764312 4.038268 0.486698 8.893384 0.0 0.0 0.0 0.0 3.355985324344819 1.2919 -33.0 897771 -99.0 -99.0 -99.0 -99.0 0.0001720862 -99.0 -5.7280471 -33.1897996 1.291899 1.2840222 9.4216559 0.0036614 6.219039e+27 3.884109e+26 10921.140642823017 2073.8485364626304
-3.410425 4.033483 0.640985 8.140307 0.0 0.0 0.0 0.0 3.356233493083153 1.15919 -33.0 897677 -99.0 -99.0 -99.0 -99.0 0.0003751558 -99.0 -5.7371607 -33.2368772 1.1591701 1.1504868 9.001551 0.0056254 6.892247e+28 7.777339e+27 10801.473388246231 2075.1459313318937
-3.381931 4.013011 0.652351 7.903039 0.0 0.0 0.0 0.0 3.357118465992377 1.0984 -33.0 897480 -99.0 -99.0 -99.0 -99.0 0.0003613719 -99.0 -5.7823964 -5.4349085 1.0983814 1.0869158 8.8677756 0.0063878 2.032458e+29 2.460895e+28 10304.122188410603 2079.7784984439063
-3.414601 4.032447 0.639323 8.140315 0.0 0.0 0.0 0.0 3.35776583525663 1.15919 -33.0 897678 -99.0 -99.0 -99.0 -99.0 0.000371572 -99.0 -5.7370774 -33.2368772 1.1591702 1.1504868 9.0015805 0.0056253 6.855399e+28 7.680296e+27 10775.737417924003 2083.17326531784
-3.477508 4.055019 0.613087 8.458844 0.0 0.0 0.0 0.0 3.358244324123672 1.22573 -33.0 897695 -99.0 -99.0 -99.0 -99.0 0.0003278483 -99.0 -5.6995956 -33.2126345 1.2257214 1.2153726 9.1790185 0.0047157 3.941643e+28 3.788117e+27 11350.604724792336 2085.68568755069
-3.774685 4.035684 0.482343 8.893387 0.0 0.0 0.0 0.0 3.358276257933213 1.2919 -33.0 897772 -99.0 -99.0 -99.0 -99.0 0.0001678324 -99.0 -5.7279595 -33.1897996 1.2918991 1.2840222 9.4216928 0.0036612 7.445219e+27 4.572541e+26 10856.354095056897 2085.853462343274
-3.387718 4.011579 0.650279 7.903058 0.0 0.0 0.0 0.0 3.359258987770508 1.0984 -33.0 897481 -99.0 -99.0 -99.0 -99.0 0.0003863847 -99.0 -5.7823047 -5.4384076 1.0983814 1.0869158 8.867836 0.0063873 9.253011e+28 1.105845e+28 10270.20233994505 2091.022593436474
-3.418716 4.031427 0.637629 8.140323 0.0 0.0 0.0 0.0 3.359333545971686 1.15919 -33.0 897679 -99.0 -99.0 -99.0 -99.0 0.0003634913 -99.0 -5.7369932 -33.2368772 1.1591703 1.1504868 9.0016158 0.005625 8.885374e+28 9.865842e+27 10750.458821273605 2091.415245042013
-3.785095 4.03309 0.477978 8.893389 0.0 0.0 0.0 0.0 3.360560218567729 1.2919 -33.0 897773 -99.0 -99.0 -99.0 -99.0 0.000164096 -99.0 -5.7278755 -33.1897996 1.2918991 1.2840222 9.4217252 0.0036611 5.585797e+27 3.354034e+26 10791.703383968006 2097.885052832576
-3.42317 4.030321 0.635888 8.14033 0.0 0.0 0.0 0.0 3.360931566185728 1.15919 -33.0 897680 -99.0 -99.0 -99.0 -99.0 0.0003674477 -99.0 -5.7369078 -33.2368772 1.1591703 1.1504868 9.0016483 0.0056248 5.377635e+28 5.962762e+27 10723.115898678221 2099.847248158202
-3.391935 4.010537 0.648605 7.903072 0.0 0.0 0.0 0.0 3.360984447119077 1.0984 -33.0 897482 -99.0 -99.0 -99.0 -99.0 0.000371868 -99.0 -5.7822228 -5.4384826 1.0983815 1.0869158 8.8678858 0.0063869 1.317246e+29 1.565884e+28 10245.590645660814 2100.1268067263786
-3.487973 4.052414 0.60874 8.458852 0.0 0.0 0.0 0.0 3.361612326701223 1.22573 -33.0 897696 -99.0 -99.0 -99.0 -99.0 0.0003205148 -99.0 -5.6994978 -33.2126345 1.2257215 1.2153726 9.1790642 0.0047154 3.6093e+28 3.408056e+27 11282.72492270665 2103.4487367056504
-3.427175 4.029328 0.634244 8.140338 0.0 0.0 0.0 0.0 3.362443842182363 1.15919 -33.0 897681 -99.0 -99.0 -99.0 -99.0 0.0003589545 -99.0 -5.7368246 -33.2368772 1.1591704 1.1504868 9.0016808 0.0056246 7.670745e+28 8.440074e+27 10698.625856573073 2107.8554437398684
-3.795535 4.030488 0.473607 8.893392 0.0 0.0 0.0 0.0 3.36283196450678 1.2919 -33.0 897774 -99.0 -99.0 -99.0 -99.0 0.0001606349 -99.0 -5.7277904 -33.1897996 1.2918991 1.2840222 9.4217594 0.0036609 2.359817e+27 1.397048e+26 10727.2400696634 2109.915230347676
-3.39695 4.009303 0.646708 7.903095 0.0 0.0 0.0 0.0 3.362923062717258 1.0984 -33.0 897483 -99.0 -99.0 -99.0 -99.0 0.0003773202 -99.0 -5.782133 -5.4419761 1.0983816 1.0869158 8.8679624 0.0063864 9.478978e+28 1.131192e+28 10216.520246536487 2110.3989603773125
-3.4314 4.02828 0.632484 8.140346 0.0 0.0 0.0 0.0 3.364077861949585 1.15919 -33.0 897682 -99.0 -99.0 -99.0 -99.0 0.0003503476 -99.0 -5.7367374 -33.2368772 1.1591705 1.1504868 9.0017145 0.0056244 9.97965e+28 1.098199e+28 10672.840028853929 2116.5397294457002
-3.402327 4.007978 0.644838 7.903118 0.0 0.0 0.0 0.0 3.364763115490703 1.0984 -33.0 897484 -99.0 -99.0 -99.0 -99.0 0.0003980584 -99.0 -5.7820469 -5.4420664 1.0983817 1.0869158 8.8680401 0.0063858 0.0 -0.0 10185.397907073955 2120.191365706265
-3.498402 4.049819 0.604399 8.458861 0.0 0.0 0.0 0.0 3.364968425005019 1.22573 -33.0 897697 -99.0 -99.0 -99.0 -99.0 0.0003129269 -99.0 -5.6994052 -33.2126345 1.2257216 1.2153726 9.1791126 0.0047152 3.539618e+28 3.314818e+27 11215.509304561814 2121.286558401886
-3.80592 4.027901 0.469253 8.893395 0.0 0.0 0.0 0.0 3.365088649249701 1.2919 -33.0 897775 -99.0 -99.0 -99.0 -99.0 0.0001565516 -99.0 -5.7277059 -33.1897996 1.2918991 1.2840222 9.4217948 0.0036608 4.355567e+27 2.607623e+26 10663.53012035831 2121.9281169331566
-3.436151 4.027101 0.630644 8.140353 0.0 0.0 0.0 0.0 3.365767661067918 1.15919 -33.0 897683 -99.0 -99.0 -99.0 -99.0 0.0003570224 -99.0 -5.7366505 -33.2368772 1.1591705 1.1504868 9.0017469 0.0056242 5.120766e+28 5.60146e+27 10643.905252683635 2125.554897010083
-3.404808 4.007371 0.643283 7.903137 0.0 0.0 0.0 0.0 3.366410197841998 1.0984 -33.0 897485 -99.0 -99.0 -99.0 -99.0 0.0003143748 -99.0 -5.7819634 -5.442142 1.0983818 1.0869158 8.8680918 0.0063854 3.03975e+29 3.571851e+28 10171.172034471503 2128.9920799400966
-3.440358 4.026056 0.628936 8.140359 0.0 0.0 0.0 0.0 3.367333063654166 1.15919 -33.0 897684 -99.0 -99.0 -99.0 -99.0 0.0003502725 -99.0 -5.7365668 -33.2368772 1.1591706 1.1504868 9.0017763 0.005624 6.616466e+28 7.164609e+27 10618.324661097227 2133.9377593259574
-3.816299 4.025315 0.464903 8.893398 0.0 0.0 0.0 0.0 3.367339272584596 1.2919 -33.0 897776 -99.0 -99.0 -99.0 -99.0 0.0001524594 -99.0 -5.7276213 -33.1897996 1.2918991 1.2840222 9.4218301 0.0036606 7.090765e+27 4.139364e+26 10600.222957499565 2133.9710688671335
-3.508838 4.047221 0.600058 8.458869 0.0 0.0 0.0 0.0 3.368316453770687 1.22573 -33.0 897698 -99.0 -99.0 -99.0 -99.0 0.0003054926 -99.0 -5.6993112 -33.2126345 1.2257217 1.2153726 9.179157 0.0047149 3.483517e+28 3.243667e+27 11148.61710403572 2139.219369934813
-3.410991 4.005843 0.641336 7.903156 0.0 0.0 0.0 0.0 3.368378486377457 1.0984 -33.0 897486 -99.0 -99.0 -99.0 -99.0 0.0003901937 -99.0 -5.7818653 -5.4456583 1.0983818 1.0869158 8.868165 0.0063849 0.0 -0.0 10135.44917073895 2139.5529370206896
-3.44475 4.024965 0.627147 8.140366 0.0 0.0 0.0 0.0 3.368975656731158 1.15919 -33.0 897685 -99.0 -99.0 -99.0 -99.0 0.0003452785 -99.0 -5.73648 -33.2368772 1.1591706 1.1504868 9.0018043 0.0056238 7.261253e+28 7.85201e+27 10591.68362852725 2142.7665312116123
-3.824974 4.023153 0.461269 8.8934 0.0 0.0 0.0 0.0 3.369210661897646 1.2919 -33.0 897777 -99.0 -99.0 -99.0 -99.0 0.0001496189 -99.0 -5.7275388 -33.1897996 1.2918991 1.2838039 9.4218549 0.0036605 5.704657e+27 3.226429e+26 10547.584176091774 2144.03239292166
