Teff log_g Mass Mbol BC U B V R I J H Ks Y J_1 H_1 K W1 W2 W3 W4 S36 S45 S58 S80 u g r i z g_1 r_1 i_1 z_1 y G2 G2_BP G2_RP G3 G3_BP G3_RP FUV NUV Age
6500.0 8.5 0.9 14.502 -0.101 14.545 15.026 14.603 14.321 14.042 13.876 13.746 13.686 13.971 13.843 13.725 13.656 13.605 13.583 13.498 13.45 13.6 13.584 13.566 13.534 15.374 14.776 14.495 14.456 14.503 14.723 14.495 14.456 14.49 14.544 14.465 14.662 14.097 14.482 14.695 14.115 20.853 17.281 4338.0
6750.0 8.5 0.901 14.338 -0.11 14.314 14.835 14.447 14.187 13.93 13.793 13.675 13.62 13.878 13.76 13.654 13.591 13.535 13.507 13.44 13.412 13.528 13.508 13.491 13.464 15.143 14.597 14.355 14.337 14.399 14.55 14.355 14.338 14.384 14.446 14.32 14.495 13.979 14.337 14.529 13.998 20.313 16.937 4003.0
7000.0 8.5 0.901 14.179 -0.122 14.098 14.655 14.301 14.061 13.825 13.716 13.609 13.56 13.79 13.683 13.588 13.531 13.473 13.443 13.39 13.376 13.466 13.444 13.428 13.406 14.928 14.43 14.224 14.225 14.302 14.389 14.225 14.227 14.285 14.354 14.184 14.337 13.869 14.201 14.373 13.888 19.815 16.617 3717.0
7500.0 8.5 0.901 13.879 -0.157 13.71 14.332 14.037 13.831 13.633 13.571 13.486 13.449 13.629 13.54 13.463 13.42 13.368 13.34 13.311 13.317 13.362 13.341 13.328 13.315 14.54 14.127 13.986 14.021 14.123 14.095 13.987 14.024 14.103 14.185 13.935 14.05 13.666 13.951 14.089 13.686 18.921 16.044 3218.0
8000.0 8.5 0.902 13.599 -0.202 13.37 14.046 13.8 13.624 13.458 13.438 13.371 13.347 13.48 13.408 13.348 13.319 13.279 13.259 13.256 13.289 13.274 13.259 13.252 13.25 14.2 13.859 13.772 13.837 13.959 13.835 13.774 13.839 13.936 14.029 13.71 13.794 13.482 13.726 13.836 13.503 18.147 15.545 2777.0
8500.0 8.5 0.902 13.335 -0.268 13.077 13.803 13.602 13.451 13.31 13.323 13.271 13.259 13.353 13.293 13.248 13.231 13.207 13.2 13.219 13.235 13.204 13.199 13.202 13.209 13.908 13.633 13.593 13.681 13.821 13.616 13.595 13.685 13.796 13.898 13.52 13.577 13.328 13.536 13.621 13.348 17.478 15.097 2401.0
9000.0 8.5 0.903 13.086 -0.324 12.806 13.573 13.41 13.281 13.166 13.212 13.176 13.175 13.23 13.183 13.152 13.148 13.138 13.138 13.164 13.161 13.137 13.137 13.144 13.155 13.637 13.416 13.417 13.529 13.686 13.405 13.42 13.533 13.658 13.769 13.335 13.368 13.176 13.351 13.415 13.197 16.866 14.707 2063.0
9500.0 8.5 0.903 12.851 -0.388 12.563 13.367 13.239 13.13 13.037 13.113 13.091 13.101 13.12 13.085 13.067 13.074 13.075 13.082 13.107 13.092 13.076 13.08 13.091 13.102 13.394 13.222 13.262 13.394 13.565 13.216 13.265 13.398 13.535 13.654 13.169 13.181 13.041 13.185 13.229 13.063 16.312 14.349 1760.0
10000.0 8.5 0.904 12.627 -0.459 12.343 13.183 13.086 12.996 12.923 13.025 13.016 13.035 13.023 12.998 12.991 13.009 13.02 13.03 13.051 13.034 13.021 13.029 13.04 13.05 13.174 13.049 13.123 13.274 13.458 13.048 13.127 13.279 13.427 13.553 13.021 13.013 12.921 13.036 13.064 12.943 15.807 14.02 1502.0
11000.0 8.5 0.904 12.212 -0.612 11.965 12.866 12.824 12.765 12.725 12.869 12.879 12.912 12.851 12.842 12.853 12.887 12.913 12.931 12.947 12.932 12.916 12.929 12.942 12.948 12.797 12.751 12.886 13.065 13.271 12.759 12.89 13.071 13.237 13.374 12.764 12.723 12.713 12.779 12.778 12.736 14.933 13.446 1081.0
12000.0 8.5 0.905 11.833 -0.772 11.649 12.603 12.605 12.574 12.56 12.742 12.77 12.815 12.71 12.716 12.743 12.79 12.826 12.844 12.855 12.843 12.83 12.842 12.852 12.856 12.482 12.502 12.69 12.892 13.117 12.517 12.693 12.899 13.08 13.228 12.549 12.48 12.541 12.563 12.539 12.564 14.208 12.965 854.3
13000.0 8.5 0.906 11.485 -0.93 11.382 12.377 12.415 12.407 12.415 12.628 12.671 12.725 12.585 12.603 12.644 12.701 12.742 12.759 12.769 12.76 12.746 12.757 12.766 12.77 12.215 12.288 12.518 12.741 12.98 12.308 12.521 12.748 12.942 13.098 12.362 12.27 12.389 12.376 12.332 12.413 13.599 12.559 696.1
14000.0 8.5 0.907 11.162 -1.081 11.152 12.18 12.243 12.255 12.283 12.522 12.576 12.638 12.469 12.497 12.549 12.614 12.658 12.675 12.688 12.68 12.663 12.673 12.683 12.687 11.985 12.099 12.362 12.603 12.855 12.123 12.365 12.61 12.815 12.978 12.194 12.084 12.251 12.207 12.148 12.276 13.081 12.214 575.0
15000.0 8.5 0.908 10.861 -1.222 10.952 12.002 12.084 12.112 12.156 12.418 12.483 12.55 12.357 12.394 12.455 12.527 12.574 12.592 12.606 12.597 12.579 12.59 12.6 12.605 11.785 11.928 12.216 12.472 12.734 11.954 12.219 12.48 12.693 12.862 12.038 11.914 12.121 12.051 11.98 12.145 12.635 11.917 478.2
16000.0 8.5 0.909 10.58 -1.353 10.774 11.84 11.933 11.976 12.033 12.312 12.387 12.46 12.244 12.289 12.359 12.436 12.489 12.508 12.522 12.511 12.493 12.506 12.516 12.522 11.608 11.769 12.077 12.345 12.616 11.797 12.08 12.353 12.574 12.747 11.892 11.757 11.994 11.905 11.825 12.019 12.247 11.659 401.1
17000.0 8.5 0.909 10.316 -1.475 10.616 11.692 11.79 11.846 11.913 12.205 12.288 12.367 12.132 12.182 12.26 12.343 12.402 12.424 12.439 12.427 12.408 12.422 12.433 12.439 11.45 11.623 11.945 12.223 12.5 11.652 11.947 12.23 12.457 12.633 11.754 11.612 11.871 11.767 11.68 11.896 11.906 11.432 339.0
18000.0 8.5 0.91 10.067 -1.594 10.474 11.559 11.66 11.726 11.8 12.1 12.19 12.273 12.023 12.077 12.161 12.25 12.318 12.345 12.364 12.355 12.325 12.343 12.356 12.363 11.308 11.491 11.824 12.108 12.39 11.519 11.826 12.116 12.347 12.524 11.628 11.481 11.757 11.641 11.549 11.782 11.605 11.23 288.2
19000.0 8.5 0.911 9.831 -1.715 10.347 11.44 11.546 11.621 11.701 12.004 12.099 12.185 11.926 11.981 12.07 12.162 12.238 12.273 12.301 12.295 12.246 12.27 12.288 12.298 11.182 11.374 11.718 12.008 12.293 11.402 11.72 12.016 12.249 12.428 11.518 11.364 11.657 11.53 11.434 11.682 11.336 11.049 246.0
20000.0 8.5 0.912 9.607 -1.841 10.235 11.337 11.448 11.532 11.618 11.923 12.021 12.107 11.844 11.9 11.993 12.085 12.165 12.207 12.247 12.245 12.174 12.203 12.226 12.242 11.07 11.272 11.628 11.923 12.212 11.302 11.629 11.931 12.168 12.347 11.422 11.264 11.572 11.435 11.334 11.598 11.095 10.886 210.7
21000.0 8.5 0.913 9.394 -1.972 10.135 11.247 11.366 11.457 11.549 11.857 11.958 12.044 11.778 11.834 11.929 12.021 12.103 12.148 12.2 12.2 12.112 12.144 12.171 12.191 10.971 11.185 11.552 11.852 12.144 11.215 11.553 11.86 12.1 12.28 11.341 11.177 11.502 11.354 11.248 11.527 10.879 10.742 180.9
22000.0 8.5 0.913 9.191 -2.106 10.05 11.171 11.298 11.395 11.492 11.805 11.908 11.994 11.725 11.782 11.879 11.972 12.054 12.099 12.158 12.162 12.063 12.095 12.123 12.147 10.886 11.111 11.489 11.794 12.09 11.143 11.49 11.803 12.045 12.227 11.274 11.104 11.444 11.286 11.176 11.469 10.687 10.617 155.8
23000.0 8.5 0.914 8.997 -2.247 9.982 11.11 11.244 11.347 11.449 11.766 11.871 11.958 11.684 11.743 11.842 11.935 12.017 12.062 12.123 12.129 12.026 12.058 12.086 12.111 10.818 11.053 11.439 11.75 12.048 11.086 11.441 11.758 12.003 12.186 11.22 11.047 11.399 11.232 11.119 11.424 10.525 10.515 134.2
24000.0 8.5 0.915 8.811 -2.397 9.936 11.069 11.209 11.314 11.42 11.74 11.846 11.934 11.658 11.718 11.817 11.911 11.993 12.037 12.097 12.103 12.001 12.033 12.061 12.085 10.772 11.014 11.406 11.72 12.021 11.048 11.408 11.728 11.976 12.159 11.185 11.008 11.369 11.197 11.081 11.395 10.404 10.444 115.6
25000.0 8.5 0.916 8.633 -2.552 9.905 11.041 11.185 11.292 11.401 11.723 11.83 11.917 11.64 11.7 11.801 11.894 11.975 12.019 12.077 12.083 11.984 12.015 12.042 12.065 10.742 10.987 11.384 11.7 12.002 11.022 11.385 11.708 11.957 12.141 11.16 10.981 11.349 11.172 11.055 11.374 10.319 10.397 99.35
26000.0 8.5 0.917 8.462 -2.698 9.872 11.012 11.16 11.269 11.381 11.704 11.812 11.9 11.621 11.682 11.783 11.877 11.957 12.0 12.055 12.062 11.966 11.996 12.022 12.044 10.709 10.96 11.361 11.679 11.982 10.994 11.362 11.687 11.937 12.121 11.135 10.954 11.327 11.147 11.028 11.353 10.225 10.347 85.15
27000.0 8.5 0.918 8.297 -2.832 9.833 10.977 11.129 11.241 11.356 11.683 11.791 11.879 11.598 11.66 11.762 11.856 11.936 11.977 12.03 12.038 11.944 11.974 11.999 12.019 10.67 10.926 11.332 11.653 11.958 10.961 11.333 11.662 11.913 12.098 11.104 10.92 11.302 11.116 10.994 11.328 10.115 10.285 72.68
28000.0 8.5 0.919 8.138 -2.955 9.785 10.934 11.093 11.208 11.327 11.657 11.767 11.855 11.571 11.635 11.738 11.832 11.911 11.951 12.003 12.011 11.92 11.948 11.972 11.992 10.622 10.885 11.298 11.623 11.93 10.922 11.299 11.631 11.885 12.071 11.067 10.88 11.271 11.079 10.955 11.297 9.996 10.21 61.7
29000.0 8.5 0.919 7.984 -3.067 9.731 10.887 11.052 11.171 11.294 11.629 11.74 11.828 11.541 11.607 11.711 11.806 11.884 11.924 11.974 11.984 11.892 11.92 11.944 11.963 10.569 10.839 11.26 11.589 11.899 10.877 11.261 11.598 11.853 12.041 11.026 10.835 11.237 11.038 10.91 11.263 9.878 10.128 52.0
30000.0 8.5 0.92 7.836 -3.171 9.673 10.835 11.008 11.131 11.259 11.598 11.71 11.8 11.509 11.576 11.681 11.777 11.855 11.894 11.945 11.956 11.864 11.891 11.914 11.933 10.511 10.79 11.219 11.552 11.865 10.829 11.22 11.561 11.819 12.008 10.981 10.787 11.2 10.993 10.862 11.226 9.765 10.044 43.45
31000.0 8.5 0.921 7.693 -3.269 9.611 10.781 10.962 11.088 11.221 11.566 11.679 11.77 11.475 11.544 11.65 11.747 11.825 11.863 11.915 11.928 11.833 11.86 11.883 11.903 10.45 10.739 11.176 11.513 11.829 10.779 11.177 11.522 11.782 11.973 10.935 10.736 11.161 10.946 10.812 11.187 9.655 9.959 35.95
32000.0 8.5 0.922 7.554 -3.361 9.548 10.727 10.915 11.044 11.181 11.531 11.646 11.737 11.438 11.509 11.617 11.715 11.793 11.832 11.885 11.901 11.801 11.828 11.852 11.872 10.387 10.687 11.131 11.472 11.79 10.728 11.132 11.481 11.743 11.935 10.886 10.683 11.119 10.898 10.76 11.146 9.55 9.876 29.44
33000.0 8.5 0.923 7.419 -3.449 9.485 10.671 10.868 10.999 11.14 11.495 11.611 11.704 11.4 11.473 11.582 11.681 11.761 11.8 11.856 11.875 11.769 11.797 11.821 11.841 10.324 10.635 11.085 11.43 11.75 10.678 11.087 11.439 11.703 11.896 10.838 10.631 11.077 10.849 10.708 11.104 9.447 9.794 23.83
34000.0 8.5 0.924 7.288 -3.533 9.423 10.617 10.821 10.954 11.099 11.458 11.576 11.67 11.362 11.437 11.547 11.648 11.728 11.769 11.827 11.849 11.737 11.765 11.79 11.811 10.261 10.583 11.04 11.387 11.711 10.627 11.042 11.397 11.663 11.857 10.789 10.579 11.035 10.8 10.657 11.061 9.347 9.714 19.1
35000.0 8.5 0.925 7.161 -3.614 9.361 10.564 10.776 10.91 11.059 11.422 11.541 11.637 11.324 11.401 11.512 11.614 11.696 11.737 11.799 11.825 11.705 11.734 11.759 11.782 10.2 10.532 10.995 11.346 11.671 10.578 10.997 11.355 11.623 11.819 10.742 10.528 10.993 10.752 10.607 11.02 9.248 9.636 15.2
36000.0 8.5 0.926 7.038 -3.691 9.3 10.51 10.729 10.866 11.018 11.385 11.506 11.603 11.286 11.364 11.477 11.58 11.664 11.706 11.771 11.801 11.673 11.703 11.729 11.753 10.139 10.481 10.95 11.303 11.631 10.528 10.952 11.313 11.583 11.78 10.694 10.476 10.951 10.704 10.556 10.977 9.15 9.557 12.06
37000.0 8.5 0.927 6.918 -3.766 9.24 10.458 10.684 10.822 10.977 11.349 11.472 11.569 11.249 11.328 11.442 11.547 11.632 11.676 11.744 11.777 11.641 11.672 11.699 11.724 10.079 10.431 10.906 11.262 11.591 10.479 10.908 11.272 11.543 11.741 10.647 10.426 10.909 10.657 10.507 10.936 9.053 9.481 9.63
38000.0 8.5 0.927 6.801 -3.837 9.181 10.407 10.639 10.779 10.937 11.313 11.437 11.536 11.211 11.292 11.408 11.514 11.601 11.645 11.717 11.754 11.61 11.642 11.67 11.696 10.02 10.382 10.862 11.221 11.552 10.431 10.864 11.23 11.503 11.703 10.6 10.376 10.868 10.611 10.457 10.895 8.957 9.406 7.773
39000.0 8.5 0.928 6.687 -3.906 9.122 10.355 10.594 10.736 10.897 11.277 11.402 11.503 11.174 11.256 11.373 11.481 11.569 11.615 11.691 11.73 11.579 11.611 11.64 11.668 9.962 10.333 10.818 11.18 11.513 10.383 10.821 11.189 11.464 11.664 10.554 10.327 10.827 10.564 10.408 10.853 8.86 9.331 6.378
40000.0 8.5 0.929 6.576 -3.972 9.064 10.304 10.548 10.692 10.856 11.241 11.368 11.47 11.136 11.22 11.338 11.448 11.538 11.585 11.665 11.706 11.548 11.581 11.611 11.641 9.903 10.284 10.774 11.138 11.473 10.335 10.777 11.148 11.424 11.626 10.507 10.277 10.785 10.517 10.359 10.812 8.763 9.256 5.341
42500.0 8.5 0.931 6.311 -4.117 8.904 10.166 10.427 10.575 10.746 11.141 11.271 11.377 11.033 11.121 11.242 11.356 11.451 11.501 11.583 11.614 11.462 11.497 11.529 11.56 9.744 10.152 10.656 11.026 11.365 10.206 10.659 11.036 11.316 11.52 10.382 10.143 10.673 10.391 10.227 10.7 8.502 9.055 3.72
45000.0 8.5 0.933 6.06 -4.248 8.753 10.033 10.309 10.462 10.641 11.047 11.182 11.292 10.935 11.026 11.152 11.27 11.37 11.422 11.504 11.527 11.381 11.418 11.451 11.482 9.593 10.024 10.542 10.918 11.263 10.081 10.545 10.928 11.212 11.42 10.261 10.014 10.565 10.27 10.1 10.592 8.251 8.857 2.805
47500.0 8.5 0.935 5.823 -4.328 8.551 9.856 10.151 10.312 10.5 10.922 11.062 11.177 10.807 10.901 11.032 11.156 11.259 11.312 11.384 11.392 11.271 11.307 11.34 11.367 9.391 9.854 10.39 10.775 11.126 9.916 10.393 10.785 11.075 11.288 10.099 9.842 10.422 10.108 9.93 10.449 7.988 8.614 2.223
50000.0 8.5 0.937 5.599 -4.358 8.311 9.638 9.957 10.112 10.304 10.735 10.871 10.984 10.623 10.714 10.841 10.963 11.059 11.106 11.168 11.181 11.07 11.102 11.13 11.153 9.151 9.645 10.191 10.576 10.931 9.713 10.195 10.587 10.878 11.099 9.894 9.629 10.226 9.903 9.72 10.253 7.793 8.393 1.824
52500.0 8.5 0.938 5.385 -4.494 8.216 9.55 9.878 10.03 10.223 10.656 10.789 10.902 10.544 10.635 10.759 10.881 10.978 11.028 11.103 11.127 10.989 11.024 11.055 11.083 9.057 9.561 10.109 10.495 10.85 9.631 10.113 10.505 10.797 11.019 9.811 9.543 10.145 9.819 9.635 10.172 7.709 8.306 1.531
55000.0 8.5 0.94 5.181 -4.657 8.167 9.504 9.837 9.989 10.183 10.618 10.751 10.865 10.505 10.597 10.721 10.844 10.942 10.993 11.071 11.097 10.953 10.989 11.021 11.05 9.008 9.517 10.067 10.454 10.811 9.588 10.072 10.465 10.757 10.981 9.768 9.499 10.104 9.776 9.59 10.131 7.655 8.256 1.307
57500.0 8.5 0.942 4.985 -4.821 8.131 9.47 9.806 9.958 10.154 10.59 10.724 10.838 10.477 10.57 10.694 10.817 10.915 10.966 11.045 11.071 10.926 10.962 10.994 11.024 8.971 9.483 10.036 10.425 10.782 9.555 10.041 10.435 10.728 10.952 9.736 9.466 10.075 9.744 9.558 10.102 7.609 8.216 1.13
60000.0 8.5 0.944 4.799 -4.981 8.1 9.441 9.78 9.932 10.129 10.566 10.7 10.814 10.452 10.546 10.67 10.793 10.891 10.942 11.021 11.047 10.902 10.938 10.97 11.0 8.94 9.455 10.01 10.399 10.757 9.527 10.015 10.41 10.704 10.928 9.709 9.437 10.049 9.716 9.529 10.076 7.567 8.181 0.9866
65000.0 8.5 0.947 4.447 -5.281 8.04 9.385 9.728 9.881 10.081 10.519 10.653 10.768 10.405 10.499 10.623 10.746 10.845 10.896 10.975 11.0 10.855 10.892 10.924 10.954 8.881 9.4 9.959 10.35 10.709 9.473 9.964 10.361 10.656 10.88 9.656 9.383 10.0 9.664 9.475 10.027 7.486 8.112 0.7709
70000.0 8.5 0.95 4.121 -5.554 7.981 9.328 9.675 9.829 10.031 10.471 10.605 10.719 10.355 10.45 10.575 10.698 10.797 10.848 10.928 10.951 10.808 10.844 10.877 10.907 8.822 9.345 9.906 10.3 10.66 9.418 9.912 10.31 10.606 10.83 9.602 9.327 9.949 9.609 9.419 9.976 7.402 8.042 0.6161
75000.0 8.5 0.954 3.818 -5.801 7.918 9.267 9.619 9.774 9.977 10.419 10.554 10.669 10.302 10.398 10.524 10.648 10.747 10.8 10.88 10.898 10.759 10.796 10.829 10.859 8.759 9.285 9.85 10.246 10.607 9.359 9.856 10.256 10.553 10.777 9.544 9.268 9.894 9.552 9.36 9.922 7.315 7.968 0.4993
80000.0 8.5 0.957 3.534 -6.025 7.852 9.204 9.559 9.715 9.921 10.364 10.501 10.617 10.246 10.344 10.471 10.596 10.697 10.75 10.828 10.84 10.708 10.746 10.779 10.809 8.693 9.223 9.791 10.189 10.551 9.297 9.797 10.199 10.497 10.721 9.484 9.205 9.837 9.491 9.299 9.864 7.226 7.89 0.4069
85000.0 8.5 0.96 3.267 -6.23 7.784 9.139 9.497 9.655 9.863 10.309 10.447 10.565 10.19 10.289 10.417 10.544 10.646 10.7 10.775 10.78 10.658 10.696 10.729 10.758 8.626 9.159 9.731 10.13 10.494 9.234 9.736 10.141 10.44 10.664 9.421 9.141 9.778 9.429 9.235 9.806 7.134 7.811 0.3324
90000.0 8.5 0.964 3.015 -6.42 7.716 9.073 9.435 9.594 9.804 10.254 10.394 10.513 10.133 10.234 10.364 10.491 10.595 10.648 10.717 10.715 10.607 10.644 10.676 10.703 8.558 9.094 9.67 10.071 10.436 9.169 9.675 10.082 10.382 10.607 9.358 9.077 9.719 9.366 9.17 9.746 7.042 7.731 0.2716
100000.0 8.5 0.97 2.55 -6.759 7.578 8.941 9.309 9.472 9.687 10.143 10.285 10.405 10.02 10.123 10.255 10.384 10.486 10.536 10.589 10.57 10.497 10.532 10.561 10.582 8.42 8.964 9.547 9.952 10.32 9.04 9.552 9.963 10.266 10.492 9.232 8.946 9.6 9.239 9.041 9.627 6.859 7.57 0.1786
110000.0 8.5 0.977 2.128 -7.049 7.435 8.803 9.177 9.343 9.562 10.021 10.163 10.281 9.896 10.001 10.133 10.259 10.355 10.399 10.432 10.395 10.365 10.395 10.418 10.432 8.277 8.828 9.417 9.826 10.196 8.904 9.423 9.837 10.142 10.369 9.098 8.81 9.473 9.106 8.905 9.501 6.674 7.405 0.1115
120000.0 8.5 0.984 1.743 -7.281 7.275 8.647 9.024 9.193 9.413 9.867 10.006 10.118 9.744 9.847 9.976 10.096 10.183 10.218 10.228 10.17 10.192 10.215 10.232 10.238 8.117 8.673 9.266 9.677 10.046 8.749 9.272 9.688 9.992 10.217 8.945 8.654 9.323 8.952 8.75 9.351 6.478 7.225 0.0
130000.0 8.5 0.99 1.388 -7.483 7.12 8.492 8.871 9.039 9.257 9.705 9.839 9.946 9.583 9.685 9.809 9.924 10.003 10.032 10.021 9.953 10.011 10.03 10.041 10.039 7.962 8.518 9.112 9.522 9.889 8.594 9.118 9.533 9.836 10.058 8.791 8.5 9.167 8.798 8.596 9.195 6.302 7.058 0.0
140000.0 8.5 0.997 1.06 -7.681 6.99 8.363 8.741 8.908 9.125 9.568 9.7 9.804 9.447 9.548 9.67 9.782 9.856 9.879 9.855 9.788 9.862 9.877 9.884 9.877 7.833 8.389 8.981 9.391 9.756 8.464 8.987 9.402 9.703 9.923 8.66 8.37 9.035 8.667 8.466 9.063 6.16 6.922 0.0
150000.0 8.5 1.003 0.754 -7.88 6.884 8.256 8.634 8.8 9.016 9.456 9.586 9.688 9.336 9.435 9.556 9.666 9.735 9.755 9.725 9.664 9.741 9.753 9.757 9.747 7.727 8.282 8.873 9.282 9.646 8.357 8.879 9.293 9.593 9.813 8.553 8.263 8.926 8.56 8.359 8.954 6.046 6.812 0.0
3250.0 9.0 1.186 18.464 -1.155 21.768 21.092 19.619 18.674 17.769 16.754 16.255 16.004 17.161 16.705 16.245 15.971 16.216 16.669 16.647 16.172 16.307 16.644 16.816 16.806 22.611 20.426 19.041 18.391 17.998 20.207 19.021 18.377 18.047 17.868 18.883 19.814 17.961 18.908 19.822 17.968 36.461 27.537 6395.0
3500.0 9.0 1.186 18.142 -0.914 20.904 20.386 19.056 18.207 17.384 16.49 16.046 15.84 16.851 16.442 16.035 15.809 16.073 16.495 16.463 15.991 16.159 16.471 16.629 16.614 21.748 19.78 18.543 17.977 17.646 19.584 18.526 17.965 17.685 17.539 18.43 19.253 17.562 18.453 19.263 17.571 34.45 26.276 6310.0
3750.0 9.0 1.186 17.842 -0.716 20.133 19.758 18.558 17.794 17.047 16.261 15.867 15.703 16.582 16.215 15.854 15.674 15.91 16.249 16.208 15.732 15.977 16.228 16.368 16.352 20.975 19.205 18.103 17.614 17.338 19.029 18.089 17.604 17.37 17.253 18.024 18.752 17.211 18.046 18.763 17.221 32.673 25.152 6190.0
4000.0 9.0 1.186 17.562 -0.559 19.461 19.209 18.121 17.43 16.749 16.056 15.706 15.567 16.343 16.012 15.692 15.539 15.723 15.989 15.929 15.455 15.773 15.972 16.087 16.068 20.3 18.702 17.717 17.293 17.065 18.544 17.706 17.285 17.09 16.999 17.662 18.309 16.899 17.683 18.322 16.91 31.1 24.162 6070.0
4250.0 9.0 1.186 17.298 -0.422 18.827 18.696 17.721 17.102 16.489 15.884 15.572 15.456 16.139 15.842 15.557 15.429 15.607 15.814 15.718 15.26 15.651 15.802 15.881 15.854 19.664 18.234 17.368 17.01 16.83 18.094 17.359 17.003 16.848 16.781 17.332 17.898 16.625 17.352 17.914 16.637 29.649 23.231 5961.0
4500.0 9.0 1.186 17.05 -0.327 18.29 18.26 17.377 16.816 16.257 15.726 15.445 15.337 15.954 15.685 15.429 15.309 15.426 15.583 15.483 15.072 15.457 15.573 15.641 15.615 19.125 17.835 17.065 16.761 16.618 17.709 17.058 16.755 16.631 16.585 17.04 17.543 16.381 17.06 17.56 16.394 28.382 22.432 5857.0
4750.0 9.0 1.186 16.815 -0.253 17.813 17.872 17.069 16.557 16.046 15.578 15.323 15.221 15.783 15.539 15.306 15.192 15.29 15.445 15.342 14.955 15.32 15.435 15.5 15.472 18.647 17.478 16.792 16.534 16.424 17.365 16.786 16.529 16.432 16.403 16.774 17.222 16.159 16.793 17.241 16.173 27.246 21.718 5751.0
5000.0 9.0 1.186 16.593 -0.198 17.39 17.526 16.791 16.322 15.852 15.441 15.211 15.118 15.625 15.402 15.193 15.09 15.161 15.278 15.159 14.822 15.184 15.27 15.316 15.282 18.222 17.158 16.544 16.326 16.246 17.056 16.54 16.322 16.25 16.236 16.53 16.931 15.955 16.549 16.953 15.97 26.241 21.084 5638.0
5250.0 9.0 1.186 16.381 -0.155 16.998 17.206 16.536 16.107 15.677 15.319 15.111 15.027 15.483 15.282 15.093 14.998 15.043 15.127 14.998 14.715 15.06 15.122 15.15 15.111 17.83 16.863 16.319 16.138 16.085 16.771 16.315 16.135 16.085 16.086 16.305 16.663 15.77 16.324 16.686 15.786 25.309 20.496 5506.0
5500.0 9.0 1.186 16.179 -0.126 16.638 16.914 16.304 15.912 15.519 15.208 15.02 14.94 15.356 15.172 15.001 14.911 14.929 14.984 14.854 14.635 14.94 14.98 14.995 14.952 17.47 16.594 16.114 15.969 15.941 16.512 16.111 15.966 15.937 15.951 16.099 16.417 15.603 16.118 16.442 15.619 24.444 19.951 5337.0
5750.0 9.0 1.186 15.985 -0.109 16.314 16.649 16.094 15.734 15.373 15.104 14.931 14.856 15.236 15.068 14.912 14.826 14.819 14.848 14.727 14.564 14.825 14.846 14.85 14.807 17.144 16.35 15.928 15.813 15.806 16.276 15.926 15.811 15.8 15.825 15.91 16.193 15.449 15.928 16.22 15.466 23.661 19.457 5106.0
6000.0 9.0 1.186 15.801 -0.1 16.019 16.408 15.901 15.569 15.237 15.005 14.847 14.776 15.124 14.97 14.827 14.747 14.716 14.719 14.607 14.499 14.717 14.718 14.709 14.669 16.85 16.127 15.755 15.667 15.68 16.061 15.754 15.666 15.671 15.707 15.734 15.986 15.306 15.752 16.015 15.323 22.96 19.012 4811.0
6250.0 9.0 1.186 15.623 -0.098 15.748 16.185 15.721 15.416 15.111 14.913 14.77 14.703 15.02 14.879 14.749 14.673 14.63 14.619 14.525 14.451 14.627 14.619 14.607 14.572 16.578 15.92 15.595 15.532 15.563 15.861 15.595 15.532 15.552 15.597 15.57 15.794 15.172 15.588 15.824 15.19 22.318 18.602 4476.0
6500.0 9.0 1.186 15.453 -0.102 15.496 15.978 15.555 15.273 14.993 14.828 14.697 14.636 14.923 14.794 14.676 14.607 14.555 14.536 14.458 14.409 14.55 14.537 14.522 14.492 16.326 15.728 15.447 15.407 15.455 15.675 15.447 15.408 15.442 15.495 15.417 15.615 15.049 15.434 15.647 15.067 21.725 18.222 4171.0
6750.0 9.0 1.186 15.289 -0.112 15.263 15.787 15.401 15.141 14.884 14.748 14.63 14.574 14.832 14.715 14.608 14.545 14.488 14.462 14.398 14.37 14.482 14.462 14.446 14.421 16.093 15.55 15.309 15.291 15.354 15.503 15.309 15.292 15.339 15.4 15.274 15.447 14.933 15.291 15.482 14.952 21.18 17.872 3938.0
7000.0 9.0 1.186 15.131 -0.126 15.048 15.609 15.257 15.017 14.781 14.671 14.564 14.515 14.746 14.639 14.543 14.485 14.428 14.399 14.348 14.335 14.421 14.4 14.383 14.363 15.878 15.384 15.18 15.181 15.258 15.343 15.181 15.183 15.241 15.31 15.139 15.291 14.824 15.156 15.327 14.844 20.68 17.549 3755.0
7500.0 9.0 1.187 14.831 -0.163 14.661 15.287 14.994 14.789 14.59 14.529 14.443 14.406 14.586 14.497 14.42 14.377 14.326 14.299 14.27 14.271 14.32 14.3 14.287 14.275 15.491 15.084 14.943 14.979 15.081 15.052 14.945 14.981 15.06 15.142 14.892 15.006 14.624 14.909 15.045 14.644 19.794 16.974 3454.0
8000.0 9.0 1.187 14.551 -0.21 14.322 15.002 14.76 14.586 14.42 14.4 14.332 14.307 14.442 14.369 14.309 14.279 14.239 14.218 14.214 14.245 14.233 14.218 14.211 14.208 15.152 14.817 14.733 14.798 14.921 14.794 14.735 14.801 14.898 14.992 14.67 14.753 14.444 14.687 14.794 14.464 19.028 16.474 3190.0
